levels,algs,ratios,variable,time
12,zfp,nan,dst_a3_SRF,141
14,zfp,nan,dst_a3_SRF,142
12,zfp,nan,dst_a3_SRF,143
14,zfp,nan,dst_a3_SRF,144
12,zfp,nan,dst_a3_SRF,145
12,zfp,nan,dst_a3_SRF,146
14,zfp,nan,dst_a3_SRF,147
14,zfp,nan,dst_a3_SRF,148
14,zfp,nan,dst_a3_SRF,149
12,zfp,nan,dst_a3_SRF,150
14,zfp,nan,dst_a3_SRF,151
14,zfp,nan,dst_a3_SRF,152
14,zfp,nan,dst_a3_SRF,153
12,zfp,nan,dst_a3_SRF,154
14,zfp,nan,dst_a3_SRF,155
14,zfp,nan,dst_a3_SRF,156
12,zfp,nan,dst_a3_SRF,157
14,zfp,nan,dst_a3_SRF,158
12,zfp,nan,dst_a3_SRF,159
14,zfp,nan,dst_a3_SRF,160
14,zfp,nan,dst_a3_SRF,161
14,zfp,nan,dst_a3_SRF,162
14,zfp,nan,dst_a3_SRF,163
12,zfp,nan,dst_a3_SRF,164
12,zfp,nan,dst_a3_SRF,165
16,zfp,nan,dst_a3_SRF,166
14,zfp,nan,dst_a3_SRF,167
14,zfp,nan,dst_a3_SRF,168
12,zfp,nan,dst_a3_SRF,169
12,zfp,nan,dst_a3_SRF,170
14,zfp,nan,dst_a3_SRF,171
14,zfp,nan,dst_a3_SRF,172
14,zfp,nan,dst_a3_SRF,173
14,zfp,nan,dst_a3_SRF,174
12,zfp,nan,dst_a3_SRF,175
12,zfp,nan,dst_a3_SRF,176
14,zfp,nan,dst_a3_SRF,177
14,zfp,nan,dst_a3_SRF,178
14,zfp,nan,dst_a3_SRF,179
14,zfp,nan,dst_a3_SRF,180
14,zfp,nan,dst_a3_SRF,181
12,zfp,nan,dst_a3_SRF,182
12,zfp,nan,dst_a3_SRF,183
14,zfp,nan,dst_a3_SRF,184
14,zfp,nan,dst_a3_SRF,185
14,zfp,nan,dst_a3_SRF,186
12,zfp,nan,dst_a3_SRF,187
14,zfp,nan,dst_a3_SRF,188
14,zfp,nan,dst_a3_SRF,189
14,zfp,nan,dst_a3_SRF,190
14,zfp,nan,dst_a3_SRF,191
14,zfp,nan,dst_a3_SRF,192
14,zfp,nan,dst_a3_SRF,193
12,zfp,nan,dst_a3_SRF,194
12,zfp,nan,dst_a3_SRF,195
12,zfp,nan,dst_a3_SRF,196
14,zfp,nan,dst_a3_SRF,197
14,zfp,nan,dst_a3_SRF,198
12,zfp,nan,dst_a3_SRF,199
12,zfp,nan,dst_a3_SRF,200
14,zfp,nan,dst_a3_SRF,201
14,zfp,nan,dst_a3_SRF,202
14,zfp,nan,dst_a3_SRF,203
14,zfp,nan,dst_a3_SRF,204
12,zfp,nan,dst_a3_SRF,205
14,zfp,nan,dst_a3_SRF,206
14,zfp,nan,dst_a3_SRF,207
12,zfp,nan,dst_a3_SRF,208
12,zfp,nan,dst_a3_SRF,209
14,zfp,nan,dst_a3_SRF,210
14,zfp,nan,dst_a3_SRF,211
12,zfp,nan,dst_a3_SRF,212
14,zfp,nan,dst_a3_SRF,213
16,zfp,nan,dst_a3_SRF,214
14,zfp,nan,dst_a3_SRF,215
14,zfp,nan,dst_a3_SRF,216
12,zfp,nan,dst_a3_SRF,217
12,zfp,nan,dst_a3_SRF,218
12,zfp,nan,dst_a3_SRF,219
14,zfp,nan,dst_a3_SRF,220
12,zfp,nan,dst_a3_SRF,221
12,zfp,nan,dst_a3_SRF,222
14,zfp,nan,dst_a3_SRF,223
14,zfp,nan,dst_a3_SRF,224
12,zfp,nan,dst_a3_SRF,225
12,zfp,nan,dst_a3_SRF,226
14,zfp,nan,dst_a3_SRF,227
14,zfp,nan,dst_a3_SRF,228
14,zfp,nan,dst_a3_SRF,229
14,zfp,nan,dst_a3_SRF,230
12,zfp,nan,dst_a3_SRF,231
14,zfp,nan,dst_a3_SRF,232
14,zfp,nan,dst_a3_SRF,233
12,zfp,nan,dst_a3_SRF,234
14,zfp,nan,dst_a3_SRF,235
14,zfp,nan,dst_a3_SRF,236
14,zfp,nan,dst_a3_SRF,237
14,zfp,nan,dst_a3_SRF,238
14,zfp,nan,dst_a3_SRF,239
14,zfp,nan,dst_a3_SRF,240
14,zfp,nan,dst_a3_SRF,241
14,zfp,nan,dst_a3_SRF,242
14,zfp,nan,dst_a3_SRF,243
14,zfp,nan,dst_a3_SRF,244
12,zfp,nan,dst_a3_SRF,245
12,zfp,nan,dst_a3_SRF,246
14,zfp,nan,dst_a3_SRF,247
14,zfp,nan,dst_a3_SRF,248
12,zfp,nan,dst_a3_SRF,249
14,zfp,nan,dst_a3_SRF,250
14,zfp,nan,dst_a3_SRF,251
16,zfp,nan,dst_a3_SRF,252
12,zfp,nan,dst_a3_SRF,253
14,zfp,nan,dst_a3_SRF,254
14,zfp,nan,dst_a3_SRF,255
12,zfp,nan,dst_a3_SRF,256
12,zfp,nan,dst_a3_SRF,257
14,zfp,nan,dst_a3_SRF,258
14,zfp,nan,dst_a3_SRF,259
14,zfp,nan,dst_a3_SRF,260
12,zfp,nan,dst_a3_SRF,261
14,zfp,nan,dst_a3_SRF,262
12,zfp,nan,dst_a3_SRF,263
12,zfp,nan,dst_a3_SRF,264
12,zfp,nan,dst_a3_SRF,265
14,zfp,nan,dst_a3_SRF,266
14,zfp,nan,dst_a3_SRF,267
16,zfp,nan,dst_a3_SRF,268
12,zfp,nan,dst_a3_SRF,269
14,zfp,nan,dst_a3_SRF,270
12,zfp,nan,dst_a3_SRF,271
14,zfp,nan,dst_a3_SRF,272
14,zfp,nan,dst_a3_SRF,273
12,zfp,nan,dst_a3_SRF,274
12,zfp,nan,dst_a3_SRF,275
14,zfp,nan,dst_a3_SRF,276
14,zfp,nan,dst_a3_SRF,277
14,zfp,nan,dst_a3_SRF,278
12,zfp,nan,dst_a3_SRF,279
12,zfp,nan,dst_a3_SRF,280
14,zfp,nan,dst_a3_SRF,281
12,zfp,nan,dst_a3_SRF,282
12,zfp,nan,dst_a3_SRF,283
14,zfp,nan,dst_a3_SRF,284
14,zfp,nan,dst_a3_SRF,285
12,zfp,nan,dst_a3_SRF,286
12,zfp,nan,dst_a3_SRF,287
14,zfp,nan,dst_a3_SRF,288
12,zfp,nan,dst_a3_SRF,289
12,zfp,nan,dst_a3_SRF,290
12,zfp,nan,dst_a3_SRF,291
12,zfp,nan,dst_a3_SRF,292
14,zfp,nan,dst_a3_SRF,293
14,zfp,nan,dst_a3_SRF,294
12,zfp,nan,dst_a3_SRF,295
12,zfp,nan,dst_a3_SRF,296
14,zfp,nan,dst_a3_SRF,297
14,zfp,nan,dst_a3_SRF,298
12,zfp,nan,dst_a3_SRF,299
14,zfp,nan,dst_a3_SRF,300
12,zfp,nan,dst_a3_SRF,301
12,zfp,nan,dst_a3_SRF,302
14,zfp,nan,dst_a3_SRF,303
14,zfp,nan,dst_a3_SRF,304
12,zfp,nan,dst_a3_SRF,305
14,zfp,nan,dst_a3_SRF,306
14,zfp,nan,dst_a3_SRF,307
12,zfp,nan,dst_a3_SRF,308
14,zfp,nan,dst_a3_SRF,309
12,zfp,nan,dst_a3_SRF,310
14,zfp,nan,dst_a3_SRF,311
14,zfp,nan,dst_a3_SRF,312
14,zfp,nan,dst_a3_SRF,313
12,zfp,nan,dst_a3_SRF,314
14,zfp,nan,dst_a3_SRF,315
14,zfp,nan,dst_a3_SRF,316
14,zfp,nan,dst_a3_SRF,317
14,zfp,nan,dst_a3_SRF,318
12,zfp,nan,dst_a3_SRF,319
14,zfp,nan,dst_a3_SRF,320
12,zfp,nan,dst_a3_SRF,321
14,zfp,nan,dst_a3_SRF,322
14,zfp,nan,dst_a3_SRF,323
12,zfp,nan,dst_a3_SRF,324
14,zfp,nan,dst_a3_SRF,325
12,zfp,nan,dst_a3_SRF,326
12,zfp,nan,dst_a3_SRF,327
14,zfp,nan,dst_a3_SRF,328
14,zfp,nan,dst_a3_SRF,329
12,zfp,nan,dst_a3_SRF,330
12,zfp,nan,dst_a3_SRF,331
14,zfp,nan,dst_a3_SRF,332
14,zfp,nan,dst_a3_SRF,333
14,zfp,nan,dst_a3_SRF,334
12,zfp,nan,dst_a3_SRF,335
14,zfp,nan,dst_a3_SRF,336
14,zfp,nan,dst_a3_SRF,337
16,zfp,nan,dst_a3_SRF,338
12,zfp,nan,dst_a3_SRF,339
12,zfp,nan,dst_a3_SRF,340
12,zfp,nan,dst_a3_SRF,341
14,zfp,nan,dst_a3_SRF,342
12,zfp,nan,dst_a3_SRF,343
14,zfp,nan,dst_a3_SRF,344
12,zfp,nan,dst_a3_SRF,345
14,zfp,nan,dst_a3_SRF,346
12,zfp,nan,dst_a3_SRF,347
12,zfp,nan,dst_a3_SRF,348
14,zfp,nan,dst_a3_SRF,349
14,zfp,nan,dst_a3_SRF,350
14,zfp,nan,dst_a3_SRF,351
14,zfp,nan,dst_a3_SRF,352
14,zfp,nan,dst_a3_SRF,353
16,zfp,nan,dst_a3_SRF,354
14,zfp,nan,dst_a3_SRF,355
12,zfp,nan,dst_a3_SRF,356
14,zfp,nan,dst_a3_SRF,357
12,zfp,nan,dst_a3_SRF,358
12,zfp,nan,dst_a3_SRF,359
6,zfp,nan,DTCOND,0
6,zfp,nan,DTCOND,1
6,zfp,nan,DTCOND,2
6,zfp,nan,DTCOND,3
14,zfp,nan,DTCOND,4
12,zfp,nan,DTCOND,5
10,zfp,nan,DTCOND,6
6,zfp,nan,DTCOND,7
6,zfp,nan,DTCOND,8
6,zfp,nan,DTCOND,9
6,zfp,nan,DTCOND,10
12,zfp,nan,DTCOND,11
6,zfp,nan,DTCOND,12
6,zfp,nan,DTCOND,13
6,zfp,nan,DTCOND,14
6,zfp,nan,DTCOND,15
6,zfp,nan,DTCOND,16
14,zfp,nan,DTCOND,17
12,zfp,nan,DTCOND,18
14,zfp,nan,DTCOND,19
6,zfp,nan,DTCOND,20
6,zfp,nan,DTCOND,21
6,zfp,nan,DTCOND,22
10,zfp,nan,DTCOND,23
6,zfp,nan,DTCOND,24
10,zfp,nan,DTCOND,25
6,zfp,nan,DTCOND,26
6,zfp,nan,DTCOND,27
6,zfp,nan,DTCOND,28
12,zfp,nan,DTCOND,29
14,zfp,nan,DTCOND,30
14,zfp,nan,DTCOND,31
12,zfp,nan,DTCOND,32
14,zfp,nan,DTCOND,33
6,zfp,nan,DTCOND,34
6,zfp,nan,DTCOND,35
6,zfp,nan,DTCOND,36
6,zfp,nan,DTCOND,37
12,zfp,nan,DTCOND,38
6,zfp,nan,DTCOND,39
6,zfp,nan,DTCOND,40
6,zfp,nan,DTCOND,41
12,zfp,nan,DTCOND,42
12,zfp,nan,DTCOND,43
12,zfp,nan,DTCOND,44
14,zfp,nan,DTCOND,45
6,zfp,nan,DTCOND,46
10,zfp,nan,DTCOND,47
6,zfp,nan,DTCOND,48
6,zfp,nan,DTCOND,49
6,zfp,nan,DTCOND,50
6,zfp,nan,DTCOND,51
6,zfp,nan,DTCOND,52
6,zfp,nan,DTCOND,53
6,zfp,nan,DTCOND,54
6,zfp,nan,DTCOND,55
12,zfp,nan,DTCOND,56
6,zfp,nan,DTCOND,57
12,zfp,nan,DTCOND,58
10,zfp,nan,DTCOND,59
6,zfp,nan,DTCOND,60
6,zfp,nan,DTCOND,61
6,zfp,nan,DTCOND,62
6,zfp,nan,DTCOND,63
12,zfp,nan,DTCOND,64
6,zfp,nan,DTCOND,65
6,zfp,nan,DTCOND,66
6,zfp,nan,DTCOND,67
10,zfp,nan,DTCOND,68
12,zfp,nan,DTCOND,69
12,zfp,nan,DTCOND,70
14,zfp,nan,DTCOND,71
12,zfp,nan,DTCOND,72
6,zfp,nan,DTCOND,73
6,zfp,nan,DTCOND,74
6,zfp,nan,DTCOND,75
6,zfp,nan,DTCOND,76
6,zfp,nan,DTCOND,77
6,zfp,nan,DTCOND,78
12,zfp,nan,DTCOND,79
6,zfp,nan,DTCOND,80
6,zfp,nan,DTCOND,81
10,zfp,nan,DTCOND,82
12,zfp,nan,DTCOND,83
14,zfp,nan,DTCOND,84
14,zfp,nan,DTCOND,85
6,zfp,nan,DTCOND,86
6,zfp,nan,DTCOND,87
6,zfp,nan,DTCOND,88
12,zfp,nan,DTCOND,89
10,zfp,nan,DTCOND,90
12,zfp,nan,DTCOND,91
6,zfp,nan,DTCOND,92
6,zfp,nan,DTCOND,93
6,zfp,nan,DTCOND,94
14,zfp,nan,DTCOND,95
12,zfp,nan,DTCOND,96
14,zfp,nan,DTCOND,97
14,zfp,nan,DTCOND,98
12,zfp,nan,DTCOND,99
6,zfp,nan,DTCOND,100
10,zfp,nan,DTCOND,101
6,zfp,nan,DTCOND,102
6,zfp,nan,DTCOND,103
6,zfp,nan,DTCOND,104
6,zfp,nan,DTCOND,105
6,zfp,nan,DTCOND,106
6,zfp,nan,DTCOND,107
10,zfp,nan,DTCOND,108
14,zfp,nan,DTCOND,109
12,zfp,nan,DTCOND,110
14,zfp,nan,DTCOND,111
6,zfp,nan,DTCOND,112
6,zfp,nan,DTCOND,113
14,zfp,nan,DTCOND,114
6,zfp,nan,DTCOND,115
6,zfp,nan,DTCOND,116
6,zfp,nan,DTCOND,117
12,zfp,nan,DTCOND,118
8,zfp,nan,DTCOND,119
6,zfp,nan,DTCOND,120
6,zfp,nan,DTCOND,121
14,zfp,nan,DTCOND,122
14,zfp,nan,DTCOND,123
6,zfp,nan,DTCOND,124
12,zfp,nan,DTCOND,125
14,zfp,nan,DTCOND,126
6,zfp,nan,DTCOND,127
6,zfp,nan,DTCOND,128
6,zfp,nan,DTCOND,129
12,zfp,nan,DTCOND,130
12,zfp,nan,DTCOND,131
6,zfp,nan,DTCOND,132
6,zfp,nan,DTCOND,133
6,zfp,nan,DTCOND,134
6,zfp,nan,DTCOND,135
12,zfp,nan,DTCOND,136
10,zfp,nan,DTCOND,137
14,zfp,nan,DTCOND,138
14,zfp,nan,DTCOND,139
6,zfp,nan,DTCOND,140
6,zfp,nan,DTCOND,141
6,zfp,nan,DTCOND,142
6,zfp,nan,DTCOND,143
10,zfp,nan,DTCOND,144
6,zfp,nan,DTCOND,145
6,zfp,nan,DTCOND,146
6,zfp,nan,DTCOND,147
6,zfp,nan,DTCOND,148
10,zfp,nan,DTCOND,149
12,zfp,nan,DTCOND,150
12,zfp,nan,DTCOND,151
12,zfp,nan,DTCOND,152
6,zfp,nan,DTCOND,153
6,zfp,nan,DTCOND,154
6,zfp,nan,DTCOND,155
12,zfp,nan,DTCOND,156
10,zfp,nan,DTCOND,157
10,zfp,nan,DTCOND,158
6,zfp,nan,DTCOND,159
6,zfp,nan,DTCOND,160
6,zfp,nan,DTCOND,161
14,zfp,nan,DTCOND,162
12,zfp,nan,DTCOND,163
12,zfp,nan,DTCOND,164
12,zfp,nan,DTCOND,165
6,zfp,nan,DTCOND,166
6,zfp,nan,DTCOND,167
12,zfp,nan,DTCOND,168
6,zfp,nan,DTCOND,169
6,zfp,nan,DTCOND,170
12,zfp,nan,DTCOND,171
12,zfp,nan,DTCOND,172
6,zfp,nan,DTCOND,173
6,zfp,nan,DTCOND,174
14,zfp,nan,DTCOND,175
14,zfp,nan,DTCOND,176
12,zfp,nan,DTCOND,177
12,zfp,nan,DTCOND,178
6,zfp,nan,DTCOND,179
6,zfp,nan,DTCOND,180
6,zfp,nan,DTCOND,181
6,zfp,nan,DTCOND,182
6,zfp,nan,DTCOND,183
12,zfp,nan,DTCOND,184
12,zfp,nan,DTCOND,185
6,zfp,nan,DTCOND,186
6,zfp,nan,DTCOND,187
12,zfp,nan,DTCOND,188
12,zfp,nan,DTCOND,189
6,zfp,nan,DTCOND,190
12,zfp,nan,DTCOND,191
12,zfp,nan,DTCOND,192
10,zfp,nan,DTCOND,193
6,zfp,nan,DTCOND,194
6,zfp,nan,DTCOND,195
6,zfp,nan,DTCOND,196
10,zfp,nan,DTCOND,197
6,zfp,nan,DTCOND,198
6,zfp,nan,DTCOND,199
6,zfp,nan,DTCOND,200
6,zfp,nan,DTCOND,201
12,zfp,nan,DTCOND,202
8,zfp,nan,DTCOND,203
8,zfp,nan,DTCOND,204
14,zfp,nan,DTCOND,205
6,zfp,nan,DTCOND,206
6,zfp,nan,DTCOND,207
6,zfp,nan,DTCOND,208
6,zfp,nan,DTCOND,209
10,zfp,nan,DTCOND,210
10,zfp,nan,DTCOND,211
12,zfp,nan,DTCOND,212
6,zfp,nan,DTCOND,213
6,zfp,nan,DTCOND,214
12,zfp,nan,DTCOND,215
14,zfp,nan,DTCOND,216
12,zfp,nan,DTCOND,217
14,zfp,nan,DTCOND,218
10,zfp,nan,DTCOND,219
6,zfp,nan,DTCOND,220
6,zfp,nan,DTCOND,221
6,zfp,nan,DTCOND,222
6,zfp,nan,DTCOND,223
12,zfp,nan,DTCOND,224
6,zfp,nan,DTCOND,225
10,zfp,nan,DTCOND,226
6,zfp,nan,DTCOND,227
6,zfp,nan,DTCOND,228
12,zfp,nan,DTCOND,229
12,zfp,nan,DTCOND,230
14,zfp,nan,DTCOND,231
12,zfp,nan,DTCOND,232
10,zfp,nan,DTCOND,233
6,zfp,nan,DTCOND,234
14,zfp,nan,DTCOND,235
6,zfp,nan,DTCOND,236
12,zfp,nan,DTCOND,237
6,zfp,nan,DTCOND,238
6,zfp,nan,DTCOND,239
6,zfp,nan,DTCOND,240
6,zfp,nan,DTCOND,241
14,zfp,nan,DTCOND,242
12,zfp,nan,DTCOND,243
12,zfp,nan,DTCOND,244
12,zfp,nan,DTCOND,245
6,zfp,nan,DTCOND,246
6,zfp,nan,DTCOND,247
6,zfp,nan,DTCOND,248
6,zfp,nan,DTCOND,249
6,zfp,nan,DTCOND,250
6,zfp,nan,DTCOND,251
6,zfp,nan,DTCOND,252
6,zfp,nan,DTCOND,253
6,zfp,nan,DTCOND,254
10,zfp,nan,DTCOND,255
12,zfp,nan,DTCOND,256
6,zfp,nan,DTCOND,257
12,zfp,nan,DTCOND,258
14,zfp,nan,DTCOND,259
6,zfp,nan,DTCOND,260
6,zfp,nan,DTCOND,261
6,zfp,nan,DTCOND,262
6,zfp,nan,DTCOND,263
6,zfp,nan,DTCOND,264
14,zfp,nan,DTCOND,265
6,zfp,nan,DTCOND,266
6,zfp,nan,DTCOND,267
6,zfp,nan,DTCOND,268
14,zfp,nan,DTCOND,269
12,zfp,nan,DTCOND,270
12,zfp,nan,DTCOND,271
14,zfp,nan,DTCOND,272
12,zfp,nan,DTCOND,273
6,zfp,nan,DTCOND,274
6,zfp,nan,DTCOND,275
12,zfp,nan,DTCOND,276
12,zfp,nan,DTCOND,277
6,zfp,nan,DTCOND,278
6,zfp,nan,DTCOND,279
6,zfp,nan,DTCOND,280
6,zfp,nan,DTCOND,281
14,zfp,nan,DTCOND,282
14,zfp,nan,DTCOND,283
10,zfp,nan,DTCOND,284
12,zfp,nan,DTCOND,285
6,zfp,nan,DTCOND,286
6,zfp,nan,DTCOND,287
6,zfp,nan,DTCOND,288
12,zfp,nan,DTCOND,289
6,zfp,nan,DTCOND,290
6,zfp,nan,DTCOND,291
6,zfp,nan,DTCOND,292
6,zfp,nan,DTCOND,293
12,zfp,nan,DTCOND,294
6,zfp,nan,DTCOND,295
12,zfp,nan,DTCOND,296
14,zfp,nan,DTCOND,297
12,zfp,nan,DTCOND,298
6,zfp,nan,DTCOND,299
6,zfp,nan,DTCOND,300
6,zfp,nan,DTCOND,301
6,zfp,nan,DTCOND,302
10,zfp,nan,DTCOND,303
6,zfp,nan,DTCOND,304
12,zfp,nan,DTCOND,305
6,zfp,nan,DTCOND,306
6,zfp,nan,DTCOND,307
6,zfp,nan,DTCOND,308
12,zfp,nan,DTCOND,309
12,zfp,nan,DTCOND,310
12,zfp,nan,DTCOND,311
12,zfp,nan,DTCOND,312
6,zfp,nan,DTCOND,313
6,zfp,nan,DTCOND,314
6,zfp,nan,DTCOND,315
12,zfp,nan,DTCOND,316
10,zfp,nan,DTCOND,317
6,zfp,nan,DTCOND,318
6,zfp,nan,DTCOND,319
6,zfp,nan,DTCOND,320
14,zfp,nan,DTCOND,321
12,zfp,nan,DTCOND,322
14,zfp,nan,DTCOND,323
12,zfp,nan,DTCOND,324
12,zfp,nan,DTCOND,325
6,zfp,nan,DTCOND,326
12,zfp,nan,DTCOND,327
6,zfp,nan,DTCOND,328
12,zfp,nan,DTCOND,329
6,zfp,nan,DTCOND,330
6,zfp,nan,DTCOND,331
6,zfp,nan,DTCOND,332
6,zfp,nan,DTCOND,333
12,zfp,nan,DTCOND,334
12,zfp,nan,DTCOND,335
14,zfp,nan,DTCOND,336
12,zfp,nan,DTCOND,337
6,zfp,nan,DTCOND,338
8,zfp,nan,DTCOND,339
6,zfp,nan,DTCOND,340
6,zfp,nan,DTCOND,341
6,zfp,nan,DTCOND,342
6,zfp,nan,DTCOND,343
6,zfp,nan,DTCOND,344
6,zfp,nan,DTCOND,345
6,zfp,nan,DTCOND,346
12,zfp,nan,DTCOND,347
10,zfp,nan,DTCOND,348
6,zfp,nan,DTCOND,349
12,zfp,nan,DTCOND,350
12,zfp,nan,DTCOND,351
6,zfp,nan,DTCOND,352
6,zfp,nan,DTCOND,353
6,zfp,nan,DTCOND,354
6,zfp,nan,DTCOND,355
6,zfp,nan,DTCOND,356
14,zfp,nan,DTCOND,357
6,zfp,nan,DTCOND,358
6,zfp,nan,DTCOND,359
6,zfp,nan,DTV,0
6,zfp,nan,DTV,1
6,zfp,nan,DTV,2
6,zfp,nan,DTV,3
6,zfp,nan,DTV,4
6,zfp,nan,DTV,5
6,zfp,nan,DTV,6
6,zfp,nan,DTV,7
6,zfp,nan,DTV,8
6,zfp,nan,DTV,9
6,zfp,nan,DTV,10
6,zfp,nan,DTV,11
6,zfp,nan,DTV,12
6,zfp,nan,DTV,13
6,zfp,nan,DTV,14
6,zfp,nan,DTV,15
6,zfp,nan,DTV,16
6,zfp,nan,DTV,17
6,zfp,nan,DTV,18
6,zfp,nan,DTV,19
6,zfp,nan,DTV,20
6,zfp,nan,DTV,21
6,zfp,nan,DTV,22
6,zfp,nan,DTV,23
6,zfp,nan,DTV,24
6,zfp,nan,DTV,25
6,zfp,nan,DTV,26
6,zfp,nan,DTV,27
6,zfp,nan,DTV,28
6,zfp,nan,DTV,29
6,zfp,nan,DTV,30
6,zfp,nan,DTV,31
6,zfp,nan,DTV,32
6,zfp,nan,DTV,33
6,zfp,nan,DTV,34
6,zfp,nan,DTV,35
6,zfp,nan,DTV,36
6,zfp,nan,DTV,37
6,zfp,nan,DTV,38
6,zfp,nan,DTV,39
6,zfp,nan,DTV,40
6,zfp,nan,DTV,41
6,zfp,nan,DTV,42
6,zfp,nan,DTV,43
6,zfp,nan,DTV,44
6,zfp,nan,DTV,45
6,zfp,nan,DTV,46
6,zfp,nan,DTV,47
6,zfp,nan,DTV,48
6,zfp,nan,DTV,49
6,zfp,nan,DTV,50
6,zfp,nan,DTV,51
6,zfp,nan,DTV,52
10,zfp,nan,DTV,53
6,zfp,nan,DTV,54
6,zfp,nan,DTV,55
6,zfp,nan,DTV,56
6,zfp,nan,DTV,57
6,zfp,nan,DTV,58
6,zfp,nan,DTV,59
6,zfp,nan,DTV,60
6,zfp,nan,DTV,61
6,zfp,nan,DTV,62
6,zfp,nan,DTV,63
6,zfp,nan,DTV,64
6,zfp,nan,DTV,65
6,zfp,nan,DTV,66
6,zfp,nan,DTV,67
6,zfp,nan,DTV,68
6,zfp,nan,DTV,69
6,zfp,nan,DTV,70
6,zfp,nan,DTV,71
6,zfp,nan,DTV,72
6,zfp,nan,DTV,73
6,zfp,nan,DTV,74
6,zfp,nan,DTV,75
6,zfp,nan,DTV,76
6,zfp,nan,DTV,77
6,zfp,nan,DTV,78
6,zfp,nan,DTV,79
6,zfp,nan,DTV,80
6,zfp,nan,DTV,81
6,zfp,nan,DTV,82
6,zfp,nan,DTV,83
6,zfp,nan,DTV,84
6,zfp,nan,DTV,85
6,zfp,nan,DTV,86
6,zfp,nan,DTV,87
6,zfp,nan,DTV,88
6,zfp,nan,DTV,89
6,zfp,nan,DTV,90
6,zfp,nan,DTV,91
6,zfp,nan,DTV,92
6,zfp,nan,DTV,93
6,zfp,nan,DTV,94
6,zfp,nan,DTV,95
6,zfp,nan,DTV,96
6,zfp,nan,DTV,97
6,zfp,nan,DTV,98
6,zfp,nan,DTV,99
6,zfp,nan,DTV,100
6,zfp,nan,DTV,101
6,zfp,nan,DTV,102
6,zfp,nan,DTV,103
6,zfp,nan,DTV,104
6,zfp,nan,DTV,105
6,zfp,nan,DTV,106
6,zfp,nan,DTV,107
6,zfp,nan,DTV,108
6,zfp,nan,DTV,109
6,zfp,nan,DTV,110
6,zfp,nan,DTV,111
6,zfp,nan,DTV,112
6,zfp,nan,DTV,113
6,zfp,nan,DTV,114
6,zfp,nan,DTV,115
6,zfp,nan,DTV,116
6,zfp,nan,DTV,117
6,zfp,nan,DTV,118
6,zfp,nan,DTV,119
6,zfp,nan,DTV,120
6,zfp,nan,DTV,121
6,zfp,nan,DTV,122
6,zfp,nan,DTV,123
6,zfp,nan,DTV,124
6,zfp,nan,DTV,125
6,zfp,nan,DTV,126
6,zfp,nan,DTV,127
6,zfp,nan,DTV,128
6,zfp,nan,DTV,129
6,zfp,nan,DTV,130
6,zfp,nan,DTV,131
6,zfp,nan,DTV,132
6,zfp,nan,DTV,133
6,zfp,nan,DTV,134
6,zfp,nan,DTV,135
6,zfp,nan,DTV,136
6,zfp,nan,DTV,137
6,zfp,nan,DTV,138
6,zfp,nan,DTV,139
6,zfp,nan,DTV,140
6,zfp,nan,DTV,141
6,zfp,nan,DTV,142
6,zfp,nan,DTV,143
6,zfp,nan,DTV,144
6,zfp,nan,DTV,145
6,zfp,nan,DTV,146
6,zfp,nan,DTV,147
6,zfp,nan,DTV,148
6,zfp,nan,DTV,149
6,zfp,nan,DTV,150
6,zfp,nan,DTV,151
6,zfp,nan,DTV,152
6,zfp,nan,DTV,153
6,zfp,nan,DTV,154
6,zfp,nan,DTV,155
6,zfp,nan,DTV,156
6,zfp,nan,DTV,157
6,zfp,nan,DTV,158
6,zfp,nan,DTV,159
6,zfp,nan,DTV,160
6,zfp,nan,DTV,161
6,zfp,nan,DTV,162
6,zfp,nan,DTV,163
6,zfp,nan,DTV,164
6,zfp,nan,DTV,165
6,zfp,nan,DTV,166
6,zfp,nan,DTV,167
6,zfp,nan,DTV,168
6,zfp,nan,DTV,169
6,zfp,nan,DTV,170
6,zfp,nan,DTV,171
6,zfp,nan,DTV,172
6,zfp,nan,DTV,173
6,zfp,nan,DTV,174
6,zfp,nan,DTV,175
6,zfp,nan,DTV,176
6,zfp,nan,DTV,177
6,zfp,nan,DTV,178
6,zfp,nan,DTV,179
6,zfp,nan,DTV,180
6,zfp,nan,DTV,181
6,zfp,nan,DTV,182
6,zfp,nan,DTV,183
6,zfp,nan,DTV,184
6,zfp,nan,DTV,185
6,zfp,nan,DTV,186
6,zfp,nan,DTV,187
6,zfp,nan,DTV,188
6,zfp,nan,DTV,189
6,zfp,nan,DTV,190
6,zfp,nan,DTV,191
6,zfp,nan,DTV,192
6,zfp,nan,DTV,193
6,zfp,nan,DTV,194
6,zfp,nan,DTV,195
6,zfp,nan,DTV,196
6,zfp,nan,DTV,197
6,zfp,nan,DTV,198
6,zfp,nan,DTV,199
6,zfp,nan,DTV,200
6,zfp,nan,DTV,201
6,zfp,nan,DTV,202
6,zfp,nan,DTV,203
6,zfp,nan,DTV,204
6,zfp,nan,DTV,205
6,zfp,nan,DTV,206
6,zfp,nan,DTV,207
6,zfp,nan,DTV,208
6,zfp,nan,DTV,209
6,zfp,nan,DTV,210
6,zfp,nan,DTV,211
6,zfp,nan,DTV,212
6,zfp,nan,DTV,213
6,zfp,nan,DTV,214
6,zfp,nan,DTV,215
6,zfp,nan,DTV,216
