levels,algs,ratios,variable,times
14,zfp,2.96,U850,9
14,zfp,2.96,U850,10
14,zfp,2.96,U850,11
14,zfp,2.96,U850,12
14,zfp,2.96,U850,13
14,zfp,2.96,U850,14
14,zfp,2.96,U850,15
14,zfp,2.96,U850,16
14,zfp,2.96,U850,17
14,zfp,2.96,U850,18
14,zfp,2.96,U850,19
14,zfp,2.96,U850,20
14,zfp,2.96,U850,21
14,zfp,2.96,U850,22
14,zfp,2.96,U850,23
14,zfp,2.86,VBOT,0
14,zfp,2.86,VBOT,1
14,zfp,2.86,VBOT,2
14,zfp,2.86,VBOT,3
14,zfp,2.86,VBOT,4
14,zfp,2.86,VBOT,5
14,zfp,2.86,VBOT,6
14,zfp,2.86,VBOT,7
14,zfp,2.86,VBOT,8
14,zfp,2.86,VBOT,9
14,zfp,2.86,VBOT,10
14,zfp,2.86,VBOT,11
14,zfp,2.86,VBOT,12
14,zfp,2.86,VBOT,13
14,zfp,2.86,VBOT,14
14,zfp,2.86,VBOT,15
14,zfp,2.86,VBOT,16
14,zfp,2.86,VBOT,17
14,zfp,2.86,VBOT,18
14,zfp,2.86,VBOT,19
14,zfp,2.86,VBOT,20
14,zfp,2.86,VBOT,21
14,zfp,2.86,VBOT,22
14,zfp,2.86,VBOT,23
14,zfp,2.87,WSPDSRFAV,0
14,zfp,2.87,WSPDSRFAV,1
14,zfp,2.87,WSPDSRFAV,2
14,zfp,2.87,WSPDSRFAV,3
14,zfp,2.87,WSPDSRFAV,4
14,zfp,2.87,WSPDSRFAV,5
14,zfp,2.87,WSPDSRFAV,6
14,zfp,2.87,WSPDSRFAV,7
14,zfp,2.87,WSPDSRFAV,8
14,zfp,2.87,WSPDSRFAV,9
14,zfp,2.87,WSPDSRFAV,10
14,zfp,2.87,WSPDSRFAV,11
14,zfp,2.87,WSPDSRFAV,12
14,zfp,2.87,WSPDSRFAV,13
14,zfp,2.87,WSPDSRFAV,14
14,zfp,2.87,WSPDSRFAV,15
14,zfp,2.87,WSPDSRFAV,16
14,zfp,2.87,WSPDSRFAV,17
14,zfp,2.87,WSPDSRFAV,18
14,zfp,2.87,WSPDSRFAV,19
14,zfp,2.87,WSPDSRFAV,20
14,zfp,2.87,WSPDSRFAV,21
14,zfp,2.87,WSPDSRFAV,22
14,zfp,2.87,WSPDSRFAV,23
24,zfp,1.63,Z050,0
-1,zfp,1.00,Z050,1
-1,zfp,1.00,Z050,2
-1,zfp,1.00,Z050,3
-1,zfp,1.00,Z050,4
-1,zfp,1.00,Z050,5
-1,zfp,1.00,Z050,6
-1,zfp,1.00,Z050,7
-1,zfp,1.00,Z050,8
-1,zfp,1.00,Z050,9
-1,zfp,1.00,Z050,10
-1,zfp,1.00,Z050,11
-1,zfp,1.00,Z050,12
-1,zfp,1.00,Z050,13
-1,zfp,1.00,Z050,14
24,zfp,1.63,Z050,15
-1,zfp,1.00,Z050,16
24,zfp,1.63,Z050,17
-1,zfp,1.00,Z050,18
-1,zfp,1.00,Z050,19
-1,zfp,1.00,Z050,20
-1,zfp,1.00,Z050,21
24,zfp,1.63,Z050,22
-1,zfp,1.00,Z050,23
22,zfp,1.76,Z500,0
22,zfp,1.76,Z500,1
24,zfp,1.47,Z500,2
22,zfp,1.76,Z500,3
22,zfp,1.76,Z500,4
24,zfp,1.47,Z500,5
22,zfp,1.76,Z500,6
22,zfp,1.76,Z500,7
24,zfp,1.47,Z500,8
24,zfp,1.47,Z500,9
22,zfp,1.76,Z500,10
22,zfp,1.76,Z500,11
24,zfp,1.47,Z500,12
24,zfp,1.47,Z500,13
24,zfp,1.47,Z500,14
24,zfp,1.47,Z500,15
24,zfp,1.47,Z500,16
24,zfp,1.47,Z500,17
24,zfp,1.47,Z500,18
24,zfp,1.47,Z500,19
24,zfp,1.47,Z500,20
24,zfp,1.47,Z500,21
22,zfp,1.76,Z500,22
24,zfp,1.47,Z500,23
