levels,algs,ratios,variable,time
2,bg,nan,CLDICE,120
2,bg,nan,CLDICE,121
2,bg,nan,CLDICE,122
4,bg,nan,CLDICE,123
2,bg,nan,CLDICE,124
4,bg,nan,CLDICE,125
6,bg,nan,CLDICE,126
2,bg,nan,CLDICE,127
2,bg,nan,CLDICE,128
2,bg,nan,CLDICE,129
2,bg,nan,CLDICE,130
2,bg,nan,CLDICE,131
2,bg,nan,CLDICE,132
2,bg,nan,CLDICE,133
2,bg,nan,CLDICE,134
2,bg,nan,CLDICE,135
2,bg,nan,CLDICE,136
2,bg,nan,CLDICE,137
2,bg,nan,CLDICE,138
2,bg,nan,CLDICE,139
2,bg,nan,CLDICE,140
2,bg,nan,CLDICE,141
2,bg,nan,CLDICE,142
2,bg,nan,CLDICE,143
2,bg,nan,CLDICE,144
2,bg,nan,CLDICE,145
2,bg,nan,CLDICE,146
2,bg,nan,CLDICE,147
2,bg,nan,CLDICE,148
2,bg,nan,CLDICE,149
2,bg,nan,CLDICE,150
2,bg,nan,CLDICE,151
4,bg,nan,CLDICE,152
2,bg,nan,CLDICE,153
2,bg,nan,CLDICE,154
2,bg,nan,CLDICE,155
2,bg,nan,CLDICE,156
2,bg,nan,CLDICE,157
4,bg,nan,CLDICE,158
2,bg,nan,CLDICE,159
2,bg,nan,CLDICE,160
2,bg,nan,CLDICE,161
2,bg,nan,CLDICE,162
2,bg,nan,CLDICE,163
2,bg,nan,CLDICE,164
2,bg,nan,CLDICE,165
2,bg,nan,CLDICE,166
2,bg,nan,CLDICE,167
2,bg,nan,CLDICE,168
2,bg,nan,CLDICE,169
2,bg,nan,CLDICE,170
2,bg,nan,CLDICE,171
2,bg,nan,CLDICE,172
2,bg,nan,CLDICE,173
2,bg,nan,CLDICE,174
2,bg,nan,CLDICE,175
2,bg,nan,CLDICE,176
2,bg,nan,CLDICE,177
2,bg,nan,CLDICE,178
2,bg,nan,CLDICE,179
2,bg,nan,CLDICE,180
2,bg,nan,CLDICE,181
2,bg,nan,CLDICE,182
2,bg,nan,CLDICE,183
2,bg,nan,CLDICE,184
2,bg,nan,CLDICE,185
2,bg,nan,CLDICE,186
2,bg,nan,CLDICE,187
2,bg,nan,CLDICE,188
4,bg,nan,CLDICE,189
2,bg,nan,CLDICE,190
2,bg,nan,CLDICE,191
6,bg,nan,CLDICE,192
2,bg,nan,CLDICE,193
2,bg,nan,CLDICE,194
2,bg,nan,CLDICE,195
2,bg,nan,CLDICE,196
2,bg,nan,CLDICE,197
2,bg,nan,CLDICE,198
2,bg,nan,CLDICE,199
2,bg,nan,CLDICE,200
2,bg,nan,CLDICE,201
2,bg,nan,CLDICE,202
2,bg,nan,CLDICE,203
2,bg,nan,CLDICE,204
4,bg,nan,CLDICE,205
2,bg,nan,CLDICE,206
2,bg,nan,CLDICE,207
2,bg,nan,CLDICE,208
2,bg,nan,CLDICE,209
2,bg,nan,CLDICE,210
2,bg,nan,CLDICE,211
4,bg,nan,CLDICE,212
2,bg,nan,CLDICE,213
2,bg,nan,CLDICE,214
2,bg,nan,CLDICE,215
2,bg,nan,CLDICE,216
2,bg,nan,CLDICE,217
2,bg,nan,CLDICE,218
2,bg,nan,CLDICE,219
2,bg,nan,CLDICE,220
2,bg,nan,CLDICE,221
2,bg,nan,CLDICE,222
2,bg,nan,CLDICE,223
2,bg,nan,CLDICE,224
2,bg,nan,CLDICE,225
2,bg,nan,CLDICE,226
2,bg,nan,CLDICE,227
2,bg,nan,CLDICE,228
2,bg,nan,CLDICE,229
4,bg,nan,CLDICE,230
4,bg,nan,CLDICE,231
2,bg,nan,CLDICE,232
2,bg,nan,CLDICE,233
2,bg,nan,CLDICE,234
2,bg,nan,CLDICE,235
2,bg,nan,CLDICE,236
2,bg,nan,CLDICE,237
2,bg,nan,CLDICE,238
2,bg,nan,CLDICE,239
2,bg,nan,CLDICE,240
2,bg,nan,CLDICE,241
2,bg,nan,CLDICE,242
4,bg,nan,CLDICE,243
4,bg,nan,CLDICE,244
2,bg,nan,CLDICE,245
2,bg,nan,CLDICE,246
2,bg,nan,CLDICE,247
2,bg,nan,CLDICE,248
2,bg,nan,CLDICE,249
2,bg,nan,CLDICE,250
2,bg,nan,CLDICE,251
2,bg,nan,CLDICE,252
2,bg,nan,CLDICE,253
2,bg,nan,CLDICE,254
2,bg,nan,CLDICE,255
4,bg,nan,CLDICE,256
2,bg,nan,CLDICE,257
4,bg,nan,CLDICE,258
2,bg,nan,CLDICE,259
2,bg,nan,CLDICE,260
2,bg,nan,CLDICE,261
2,bg,nan,CLDICE,262
2,bg,nan,CLDICE,263
2,bg,nan,CLDICE,264
2,bg,nan,CLDICE,265
2,bg,nan,CLDICE,266
2,bg,nan,CLDICE,267
2,bg,nan,CLDICE,268
2,bg,nan,CLDICE,269
2,bg,nan,CLDICE,270
4,bg,nan,CLDICE,271
4,bg,nan,CLDICE,272
2,bg,nan,CLDICE,273
2,bg,nan,CLDICE,274
2,bg,nan,CLDICE,275
2,bg,nan,CLDICE,276
2,bg,nan,CLDICE,277
2,bg,nan,CLDICE,278
2,bg,nan,CLDICE,279
2,bg,nan,CLDICE,280
2,bg,nan,CLDICE,281
2,bg,nan,CLDICE,282
4,bg,nan,CLDICE,283
6,bg,nan,CLDICE,284
2,bg,nan,CLDICE,285
2,bg,nan,CLDICE,286
2,bg,nan,CLDICE,287
2,bg,nan,CLDICE,288
2,bg,nan,CLDICE,289
2,bg,nan,CLDICE,290
2,bg,nan,CLDICE,291
2,bg,nan,CLDICE,292
2,bg,nan,CLDICE,293
2,bg,nan,CLDICE,294
2,bg,nan,CLDICE,295
2,bg,nan,CLDICE,296
2,bg,nan,CLDICE,297
2,bg,nan,CLDICE,298
2,bg,nan,CLDICE,299
2,bg,nan,CLDICE,300
2,bg,nan,CLDICE,301
2,bg,nan,CLDICE,302
2,bg,nan,CLDICE,303
2,bg,nan,CLDICE,304
2,bg,nan,CLDICE,305
2,bg,nan,CLDICE,306
2,bg,nan,CLDICE,307
2,bg,nan,CLDICE,308
2,bg,nan,CLDICE,309
2,bg,nan,CLDICE,310
6,bg,nan,CLDICE,311
2,bg,nan,CLDICE,312
2,bg,nan,CLDICE,313
2,bg,nan,CLDICE,314
2,bg,nan,CLDICE,315
2,bg,nan,CLDICE,316
2,bg,nan,CLDICE,317
2,bg,nan,CLDICE,318
2,bg,nan,CLDICE,319
2,bg,nan,CLDICE,320
2,bg,nan,CLDICE,321
4,bg,nan,CLDICE,322
4,bg,nan,CLDICE,323
4,bg,nan,CLDICE,324
2,bg,nan,CLDICE,325
2,bg,nan,CLDICE,326
4,bg,nan,CLDICE,327
2,bg,nan,CLDICE,328
2,bg,nan,CLDICE,329
2,bg,nan,CLDICE,330
2,bg,nan,CLDICE,331
2,bg,nan,CLDICE,332
2,bg,nan,CLDICE,333
2,bg,nan,CLDICE,334
2,bg,nan,CLDICE,335
2,bg,nan,CLDICE,336
2,bg,nan,CLDICE,337
2,bg,nan,CLDICE,338
2,bg,nan,CLDICE,339
2,bg,nan,CLDICE,340
2,bg,nan,CLDICE,341
2,bg,nan,CLDICE,342
2,bg,nan,CLDICE,343
2,bg,nan,CLDICE,344
2,bg,nan,CLDICE,345
2,bg,nan,CLDICE,346
2,bg,nan,CLDICE,347
4,bg,nan,CLDICE,348
2,bg,nan,CLDICE,349
2,bg,nan,CLDICE,350
4,bg,nan,CLDICE,351
2,bg,nan,CLDICE,352
2,bg,nan,CLDICE,353
2,bg,nan,CLDICE,354
2,bg,nan,CLDICE,355
2,bg,nan,CLDICE,356
2,bg,nan,CLDICE,357
2,bg,nan,CLDICE,358
2,bg,nan,CLDICE,359
2,bg,nan,CLDLIQ,0
2,bg,nan,CLDLIQ,1
2,bg,nan,CLDLIQ,2
2,bg,nan,CLDLIQ,3
2,bg,nan,CLDLIQ,4
2,bg,nan,CLDLIQ,5
2,bg,nan,CLDLIQ,6
2,bg,nan,CLDLIQ,7
2,bg,nan,CLDLIQ,8
2,bg,nan,CLDLIQ,9
2,bg,nan,CLDLIQ,10
2,bg,nan,CLDLIQ,11
2,bg,nan,CLDLIQ,12
2,bg,nan,CLDLIQ,13
2,bg,nan,CLDLIQ,14
2,bg,nan,CLDLIQ,15
2,bg,nan,CLDLIQ,16
2,bg,nan,CLDLIQ,17
2,bg,nan,CLDLIQ,18
2,bg,nan,CLDLIQ,19
2,bg,nan,CLDLIQ,20
2,bg,nan,CLDLIQ,21
2,bg,nan,CLDLIQ,22
2,bg,nan,CLDLIQ,23
2,bg,nan,CLDLIQ,24
2,bg,nan,CLDLIQ,25
2,bg,nan,CLDLIQ,26
2,bg,nan,CLDLIQ,27
2,bg,nan,CLDLIQ,28
2,bg,nan,CLDLIQ,29
2,bg,nan,CLDLIQ,30
2,bg,nan,CLDLIQ,31
2,bg,nan,CLDLIQ,32
2,bg,nan,CLDLIQ,33
2,bg,nan,CLDLIQ,34
2,bg,nan,CLDLIQ,35
2,bg,nan,CLDLIQ,36
2,bg,nan,CLDLIQ,37
2,bg,nan,CLDLIQ,38
2,bg,nan,CLDLIQ,39
2,bg,nan,CLDLIQ,40
2,bg,nan,CLDLIQ,41
2,bg,nan,CLDLIQ,42
2,bg,nan,CLDLIQ,43
2,bg,nan,CLDLIQ,44
2,bg,nan,CLDLIQ,45
2,bg,nan,CLDLIQ,46
2,bg,nan,CLDLIQ,47
2,bg,nan,CLDLIQ,48
2,bg,nan,CLDLIQ,49
2,bg,nan,CLDLIQ,50
2,bg,nan,CLDLIQ,51
2,bg,nan,CLDLIQ,52
2,bg,nan,CLDLIQ,53
2,bg,nan,CLDLIQ,54
2,bg,nan,CLDLIQ,55
2,bg,nan,CLDLIQ,56
2,bg,nan,CLDLIQ,57
2,bg,nan,CLDLIQ,58
2,bg,nan,CLDLIQ,59
2,bg,nan,CLDLIQ,60
2,bg,nan,CLDLIQ,61
2,bg,nan,CLDLIQ,62
2,bg,nan,CLDLIQ,63
2,bg,nan,CLDLIQ,64
2,bg,nan,CLDLIQ,65
2,bg,nan,CLDLIQ,66
2,bg,nan,CLDLIQ,67
2,bg,nan,CLDLIQ,68
2,bg,nan,CLDLIQ,69
2,bg,nan,CLDLIQ,70
2,bg,nan,CLDLIQ,71
2,bg,nan,CLDLIQ,72
2,bg,nan,CLDLIQ,73
2,bg,nan,CLDLIQ,74
2,bg,nan,CLDLIQ,75
2,bg,nan,CLDLIQ,76
2,bg,nan,CLDLIQ,77
2,bg,nan,CLDLIQ,78
2,bg,nan,CLDLIQ,79
2,bg,nan,CLDLIQ,80
2,bg,nan,CLDLIQ,81
2,bg,nan,CLDLIQ,82
2,bg,nan,CLDLIQ,83
2,bg,nan,CLDLIQ,84
2,bg,nan,CLDLIQ,85
2,bg,nan,CLDLIQ,86
2,bg,nan,CLDLIQ,87
2,bg,nan,CLDLIQ,88
2,bg,nan,CLDLIQ,89
2,bg,nan,CLDLIQ,90
2,bg,nan,CLDLIQ,91
2,bg,nan,CLDLIQ,92
2,bg,nan,CLDLIQ,93
2,bg,nan,CLDLIQ,94
2,bg,nan,CLDLIQ,95
2,bg,nan,CLDLIQ,96
2,bg,nan,CLDLIQ,97
2,bg,nan,CLDLIQ,98
2,bg,nan,CLDLIQ,99
2,bg,nan,CLDLIQ,100
2,bg,nan,CLDLIQ,101
2,bg,nan,CLDLIQ,102
2,bg,nan,CLDLIQ,103
2,bg,nan,CLDLIQ,104
2,bg,nan,CLDLIQ,105
2,bg,nan,CLDLIQ,106
2,bg,nan,CLDLIQ,107
2,bg,nan,CLDLIQ,108
2,bg,nan,CLDLIQ,109
2,bg,nan,CLDLIQ,110
2,bg,nan,CLDLIQ,111
2,bg,nan,CLDLIQ,112
2,bg,nan,CLDLIQ,113
2,bg,nan,CLDLIQ,114
2,bg,nan,CLDLIQ,115
2,bg,nan,CLDLIQ,116
2,bg,nan,CLDLIQ,117
2,bg,nan,CLDLIQ,118
2,bg,nan,CLDLIQ,119
2,bg,nan,CLDLIQ,120
2,bg,nan,CLDLIQ,121
2,bg,nan,CLDLIQ,122
2,bg,nan,CLDLIQ,123
2,bg,nan,CLDLIQ,124
2,bg,nan,CLDLIQ,125
2,bg,nan,CLDLIQ,126
2,bg,nan,CLDLIQ,127
2,bg,nan,CLDLIQ,128
2,bg,nan,CLDLIQ,129
2,bg,nan,CLDLIQ,130
2,bg,nan,CLDLIQ,131
2,bg,nan,CLDLIQ,132
2,bg,nan,CLDLIQ,133
2,bg,nan,CLDLIQ,134
2,bg,nan,CLDLIQ,135
2,bg,nan,CLDLIQ,136
2,bg,nan,CLDLIQ,137
2,bg,nan,CLDLIQ,138
2,bg,nan,CLDLIQ,139
2,bg,nan,CLDLIQ,140
2,bg,nan,CLDLIQ,141
2,bg,nan,CLDLIQ,142
2,bg,nan,CLDLIQ,143
2,bg,nan,CLDLIQ,144
2,bg,nan,CLDLIQ,145
2,bg,nan,CLDLIQ,146
2,bg,nan,CLDLIQ,147
2,bg,nan,CLDLIQ,148
2,bg,nan,CLDLIQ,149
2,bg,nan,CLDLIQ,150
2,bg,nan,CLDLIQ,151
2,bg,nan,CLDLIQ,152
2,bg,nan,CLDLIQ,153
2,bg,nan,CLDLIQ,154
2,bg,nan,CLDLIQ,155
2,bg,nan,CLDLIQ,156
2,bg,nan,CLDLIQ,157
2,bg,nan,CLDLIQ,158
2,bg,nan,CLDLIQ,159
2,bg,nan,CLDLIQ,160
2,bg,nan,CLDLIQ,161
2,bg,nan,CLDLIQ,162
2,bg,nan,CLDLIQ,163
2,bg,nan,CLDLIQ,164
2,bg,nan,CLDLIQ,165
2,bg,nan,CLDLIQ,166
2,bg,nan,CLDLIQ,167
2,bg,nan,CLDLIQ,168
2,bg,nan,CLDLIQ,169
2,bg,nan,CLDLIQ,170
2,bg,nan,CLDLIQ,171
2,bg,nan,CLDLIQ,172
2,bg,nan,CLDLIQ,173
2,bg,nan,CLDLIQ,174
2,bg,nan,CLDLIQ,175
2,bg,nan,CLDLIQ,176
2,bg,nan,CLDLIQ,177
2,bg,nan,CLDLIQ,178
2,bg,nan,CLDLIQ,179
2,bg,nan,CLDLIQ,180
2,bg,nan,CLDLIQ,181
2,bg,nan,CLDLIQ,182
2,bg,nan,CLDLIQ,183
2,bg,nan,CLDLIQ,184
2,bg,nan,CLDLIQ,185
2,bg,nan,CLDLIQ,186
2,bg,nan,CLDLIQ,187
2,bg,nan,CLDLIQ,188
2,bg,nan,CLDLIQ,189
2,bg,nan,CLDLIQ,190
2,bg,nan,CLDLIQ,191
2,bg,nan,CLDLIQ,192
2,bg,nan,CLDLIQ,193
2,bg,nan,CLDLIQ,194
2,bg,nan,CLDLIQ,195
2,bg,nan,CLDLIQ,196
2,bg,nan,CLDLIQ,197
2,bg,nan,CLDLIQ,198
2,bg,nan,CLDLIQ,199
2,bg,nan,CLDLIQ,200
2,bg,nan,CLDLIQ,201
2,bg,nan,CLDLIQ,202
2,bg,nan,CLDLIQ,203
2,bg,nan,CLDLIQ,204
2,bg,nan,CLDLIQ,205
2,bg,nan,CLDLIQ,206
2,bg,nan,CLDLIQ,207
2,bg,nan,CLDLIQ,208
2,bg,nan,CLDLIQ,209
2,bg,nan,CLDLIQ,210
2,bg,nan,CLDLIQ,211
2,bg,nan,CLDLIQ,212
2,bg,nan,CLDLIQ,213
2,bg,nan,CLDLIQ,214
2,bg,nan,CLDLIQ,215
2,bg,nan,CLDLIQ,216
2,bg,nan,CLDLIQ,217
2,bg,nan,CLDLIQ,218
2,bg,nan,CLDLIQ,219
2,bg,nan,CLDLIQ,220
2,bg,nan,CLDLIQ,221
2,bg,nan,CLDLIQ,222
2,bg,nan,CLDLIQ,223
2,bg,nan,CLDLIQ,224
2,bg,nan,CLDLIQ,225
2,bg,nan,CLDLIQ,226
2,bg,nan,CLDLIQ,227
2,bg,nan,CLDLIQ,228
2,bg,nan,CLDLIQ,229
2,bg,nan,CLDLIQ,230
2,bg,nan,CLDLIQ,231
2,bg,nan,CLDLIQ,232
2,bg,nan,CLDLIQ,233
2,bg,nan,CLDLIQ,234
2,bg,nan,CLDLIQ,235
2,bg,nan,CLDLIQ,236
2,bg,nan,CLDLIQ,237
2,bg,nan,CLDLIQ,238
2,bg,nan,CLDLIQ,239
2,bg,nan,CLDLIQ,240
2,bg,nan,CLDLIQ,241
2,bg,nan,CLDLIQ,242
2,bg,nan,CLDLIQ,243
2,bg,nan,CLDLIQ,244
2,bg,nan,CLDLIQ,245
2,bg,nan,CLDLIQ,246
2,bg,nan,CLDLIQ,247
2,bg,nan,CLDLIQ,248
2,bg,nan,CLDLIQ,249
2,bg,nan,CLDLIQ,250
2,bg,nan,CLDLIQ,251
2,bg,nan,CLDLIQ,252
2,bg,nan,CLDLIQ,253
2,bg,nan,CLDLIQ,254
2,bg,nan,CLDLIQ,255
2,bg,nan,CLDLIQ,256
2,bg,nan,CLDLIQ,257
2,bg,nan,CLDLIQ,258
2,bg,nan,CLDLIQ,259
2,bg,nan,CLDLIQ,260
2,bg,nan,CLDLIQ,261
2,bg,nan,CLDLIQ,262
2,bg,nan,CLDLIQ,263
2,bg,nan,CLDLIQ,264
2,bg,nan,CLDLIQ,265
2,bg,nan,CLDLIQ,266
2,bg,nan,CLDLIQ,267
2,bg,nan,CLDLIQ,268
2,bg,nan,CLDLIQ,269
2,bg,nan,CLDLIQ,270
2,bg,nan,CLDLIQ,271
2,bg,nan,CLDLIQ,272
2,bg,nan,CLDLIQ,273
2,bg,nan,CLDLIQ,274
2,bg,nan,CLDLIQ,275
2,bg,nan,CLDLIQ,276
2,bg,nan,CLDLIQ,277
2,bg,nan,CLDLIQ,278
2,bg,nan,CLDLIQ,279
2,bg,nan,CLDLIQ,280
2,bg,nan,CLDLIQ,281
2,bg,nan,CLDLIQ,282
2,bg,nan,CLDLIQ,283
2,bg,nan,CLDLIQ,284
2,bg,nan,CLDLIQ,285
2,bg,nan,CLDLIQ,286
2,bg,nan,CLDLIQ,287
2,bg,nan,CLDLIQ,288
2,bg,nan,CLDLIQ,289
2,bg,nan,CLDLIQ,290
2,bg,nan,CLDLIQ,291
2,bg,nan,CLDLIQ,292
2,bg,nan,CLDLIQ,293
2,bg,nan,CLDLIQ,294
2,bg,nan,CLDLIQ,295
2,bg,nan,CLDLIQ,296
2,bg,nan,CLDLIQ,297
2,bg,nan,CLDLIQ,298
2,bg,nan,CLDLIQ,299
2,bg,nan,CLDLIQ,300
2,bg,nan,CLDLIQ,301
2,bg,nan,CLDLIQ,302
2,bg,nan,CLDLIQ,303
2,bg,nan,CLDLIQ,304
2,bg,nan,CLDLIQ,305
2,bg,nan,CLDLIQ,306
2,bg,nan,CLDLIQ,307
2,bg,nan,CLDLIQ,308
2,bg,nan,CLDLIQ,309
2,bg,nan,CLDLIQ,310
2,bg,nan,CLDLIQ,311
2,bg,nan,CLDLIQ,312
2,bg,nan,CLDLIQ,313
2,bg,nan,CLDLIQ,314
2,bg,nan,CLDLIQ,315
2,bg,nan,CLDLIQ,316
2,bg,nan,CLDLIQ,317
2,bg,nan,CLDLIQ,318
2,bg,nan,CLDLIQ,319
2,bg,nan,CLDLIQ,320
2,bg,nan,CLDLIQ,321
2,bg,nan,CLDLIQ,322
2,bg,nan,CLDLIQ,323
2,bg,nan,CLDLIQ,324
2,bg,nan,CLDLIQ,325
2,bg,nan,CLDLIQ,326
2,bg,nan,CLDLIQ,327
2,bg,nan,CLDLIQ,328
2,bg,nan,CLDLIQ,329
2,bg,nan,CLDLIQ,330
2,bg,nan,CLDLIQ,331
2,bg,nan,CLDLIQ,332
2,bg,nan,CLDLIQ,333
2,bg,nan,CLDLIQ,334
2,bg,nan,CLDLIQ,335
2,bg,nan,CLDLIQ,336
2,bg,nan,CLDLIQ,337
2,bg,nan,CLDLIQ,338
2,bg,nan,CLDLIQ,339
2,bg,nan,CLDLIQ,340
2,bg,nan,CLDLIQ,341
2,bg,nan,CLDLIQ,342
2,bg,nan,CLDLIQ,343
2,bg,nan,CLDLIQ,344
2,bg,nan,CLDLIQ,345
2,bg,nan,CLDLIQ,346
2,bg,nan,CLDLIQ,347
2,bg,nan,CLDLIQ,348
2,bg,nan,CLDLIQ,349
2,bg,nan,CLDLIQ,350
2,bg,nan,CLDLIQ,351
2,bg,nan,CLDLIQ,352
2,bg,nan,CLDLIQ,353
2,bg,nan,CLDLIQ,354
2,bg,nan,CLDLIQ,355
2,bg,nan,CLDLIQ,356
2,bg,nan,CLDLIQ,357
2,bg,nan,CLDLIQ,358
2,bg,nan,CLDLIQ,359
8,bg,nan,CLDLOW,0
10,bg,nan,CLDLOW,1
10,bg,nan,CLDLOW,2
10,bg,nan,CLDLOW,3
10,bg,nan,CLDLOW,4
10,bg,nan,CLDLOW,5
10,bg,nan,CLDLOW,6
10,bg,nan,CLDLOW,7
8,bg,nan,CLDLOW,8
10,bg,nan,CLDLOW,9
10,bg,nan,CLDLOW,10
8,bg,nan,CLDLOW,11
8,bg,nan,CLDLOW,12
10,bg,nan,CLDLOW,13
8,bg,nan,CLDLOW,14
10,bg,nan,CLDLOW,15
10,bg,nan,CLDLOW,16
8,bg,nan,CLDLOW,17
8,bg,nan,CLDLOW,18
8,bg,nan,CLDLOW,19
10,bg,nan,CLDLOW,20
10,bg,nan,CLDLOW,21
10,bg,nan,CLDLOW,22
10,bg,nan,CLDLOW,23
10,bg,nan,CLDLOW,24
10,bg,nan,CLDLOW,25
10,bg,nan,CLDLOW,26
10,bg,nan,CLDLOW,27
10,bg,nan,CLDLOW,28
10,bg,nan,CLDLOW,29
10,bg,nan,CLDLOW,30
10,bg,nan,CLDLOW,31
10,bg,nan,CLDLOW,32
8,bg,nan,CLDLOW,33
10,bg,nan,CLDLOW,34
8,bg,nan,CLDLOW,35
10,bg,nan,CLDLOW,36
10,bg,nan,CLDLOW,37
10,bg,nan,CLDLOW,38
10,bg,nan,CLDLOW,39
10,bg,nan,CLDLOW,40
10,bg,nan,CLDLOW,41
10,bg,nan,CLDLOW,42
8,bg,nan,CLDLOW,43
8,bg,nan,CLDLOW,44
10,bg,nan,CLDLOW,45
10,bg,nan,CLDLOW,46
8,bg,nan,CLDLOW,47
10,bg,nan,CLDLOW,48
8,bg,nan,CLDLOW,49
10,bg,nan,CLDLOW,50
8,bg,nan,CLDLOW,51
10,bg,nan,CLDLOW,52
8,bg,nan,CLDLOW,53
10,bg,nan,CLDLOW,54
10,bg,nan,CLDLOW,55
8,bg,nan,CLDLOW,56
8,bg,nan,CLDLOW,57
10,bg,nan,CLDLOW,58
10,bg,nan,CLDLOW,59
8,bg,nan,CLDLOW,60
10,bg,nan,CLDLOW,61
8,bg,nan,CLDLOW,62
8,bg,nan,CLDLOW,63
10,bg,nan,CLDLOW,64
10,bg,nan,CLDLOW,65
8,bg,nan,CLDLOW,66
10,bg,nan,CLDLOW,67
8,bg,nan,CLDLOW,68
8,bg,nan,CLDLOW,69
8,bg,nan,CLDLOW,70
10,bg,nan,CLDLOW,71
10,bg,nan,CLDLOW,72
8,bg,nan,CLDLOW,73
10,bg,nan,CLDLOW,74
10,bg,nan,CLDLOW,75
8,bg,nan,CLDLOW,76
8,bg,nan,CLDLOW,77
8,bg,nan,CLDLOW,78
10,bg,nan,CLDLOW,79
8,bg,nan,CLDLOW,80
10,bg,nan,CLDLOW,81
10,bg,nan,CLDLOW,82
8,bg,nan,CLDLOW,83
10,bg,nan,CLDLOW,84
10,bg,nan,CLDLOW,85
8,bg,nan,CLDLOW,86
10,bg,nan,CLDLOW,87
10,bg,nan,CLDLOW,88
10,bg,nan,CLDLOW,89
10,bg,nan,CLDLOW,90
10,bg,nan,CLDLOW,91
10,bg,nan,CLDLOW,92
10,bg,nan,CLDLOW,93
8,bg,nan,CLDLOW,94
8,bg,nan,CLDLOW,95
8,bg,nan,CLDLOW,96
10,bg,nan,CLDLOW,97
10,bg,nan,CLDLOW,98
8,bg,nan,CLDLOW,99
10,bg,nan,CLDLOW,100
8,bg,nan,CLDLOW,101
10,bg,nan,CLDLOW,102
10,bg,nan,CLDLOW,103
10,bg,nan,CLDLOW,104
8,bg,nan,CLDLOW,105
10,bg,nan,CLDLOW,106
8,bg,nan,CLDLOW,107
10,bg,nan,CLDLOW,108
10,bg,nan,CLDLOW,109
8,bg,nan,CLDLOW,110
10,bg,nan,CLDLOW,111
10,bg,nan,CLDLOW,112
10,bg,nan,CLDLOW,113
10,bg,nan,CLDLOW,114
10,bg,nan,CLDLOW,115
10,bg,nan,CLDLOW,116
10,bg,nan,CLDLOW,117
10,bg,nan,CLDLOW,118
10,bg,nan,CLDLOW,119
10,bg,nan,CLDLOW,120
10,bg,nan,CLDLOW,121
10,bg,nan,CLDLOW,122
10,bg,nan,CLDLOW,123
10,bg,nan,CLDLOW,124
10,bg,nan,CLDLOW,125
8,bg,nan,CLDLOW,126
10,bg,nan,CLDLOW,127
10,bg,nan,CLDLOW,128
10,bg,nan,CLDLOW,129
10,bg,nan,CLDLOW,130
10,bg,nan,CLDLOW,131
10,bg,nan,CLDLOW,132
10,bg,nan,CLDLOW,133
8,bg,nan,CLDLOW,134
10,bg,nan,CLDLOW,135
10,bg,nan,CLDLOW,136
8,bg,nan,CLDLOW,137
10,bg,nan,CLDLOW,138
10,bg,nan,CLDLOW,139
10,bg,nan,CLDLOW,140
8,bg,nan,CLDLOW,141
10,bg,nan,CLDLOW,142
10,bg,nan,CLDLOW,143
10,bg,nan,CLDLOW,144
10,bg,nan,CLDLOW,145
10,bg,nan,CLDLOW,146
10,bg,nan,CLDLOW,147
8,bg,nan,CLDLOW,148
10,bg,nan,CLDLOW,149
10,bg,nan,CLDLOW,150
10,bg,nan,CLDLOW,151
8,bg,nan,CLDLOW,152
10,bg,nan,CLDLOW,153
10,bg,nan,CLDLOW,154
10,bg,nan,CLDLOW,155
10,bg,nan,CLDLOW,156
10,bg,nan,CLDLOW,157
8,bg,nan,CLDLOW,158
10,bg,nan,CLDLOW,159
10,bg,nan,CLDLOW,160
10,bg,nan,CLDLOW,161
8,bg,nan,CLDLOW,162
10,bg,nan,CLDLOW,163
8,bg,nan,CLDLOW,164
10,bg,nan,CLDLOW,165
10,bg,nan,CLDLOW,166
8,bg,nan,CLDLOW,167
10,bg,nan,CLDLOW,168
10,bg,nan,CLDLOW,169
10,bg,nan,CLDLOW,170
8,bg,nan,CLDLOW,171
10,bg,nan,CLDLOW,172
10,bg,nan,CLDLOW,173
10,bg,nan,CLDLOW,174
8,bg,nan,CLDLOW,175
8,bg,nan,CLDLOW,176
10,bg,nan,CLDLOW,177
8,bg,nan,CLDLOW,178
10,bg,nan,CLDLOW,179
10,bg,nan,CLDLOW,180
10,bg,nan,CLDLOW,181
10,bg,nan,CLDLOW,182
10,bg,nan,CLDLOW,183
8,bg,nan,CLDLOW,184
8,bg,nan,CLDLOW,185
10,bg,nan,CLDLOW,186
10,bg,nan,CLDLOW,187
10,bg,nan,CLDLOW,188
10,bg,nan,CLDLOW,189
10,bg,nan,CLDLOW,190
10,bg,nan,CLDLOW,191
8,bg,nan,CLDLOW,192
10,bg,nan,CLDLOW,193
10,bg,nan,CLDLOW,194
10,bg,nan,CLDLOW,195
10,bg,nan,CLDLOW,196
8,bg,nan,CLDLOW,197
8,bg,nan,CLDLOW,198
8,bg,nan,CLDLOW,199
10,bg,nan,CLDLOW,200
8,bg,nan,CLDLOW,201
8,bg,nan,CLDLOW,202
10,bg,nan,CLDLOW,203
10,bg,nan,CLDLOW,204
10,bg,nan,CLDLOW,205
8,bg,nan,CLDLOW,206
10,bg,nan,CLDLOW,207
8,bg,nan,CLDLOW,208
10,bg,nan,CLDLOW,209
10,bg,nan,CLDLOW,210
10,bg,nan,CLDLOW,211
8,bg,nan,CLDLOW,212
10,bg,nan,CLDLOW,213
10,bg,nan,CLDLOW,214
