levels,algs,ratios,variable,time
100000,zfp,1.00,CLDLOW,29
100000,zfp,1.00,CLDLOW,30
100000,zfp,1.00,CLDLOW,31
100000,zfp,1.00,CLDLOW,32
100000,zfp,1.00,CLDLOW,33
100000,zfp,1.00,CLDLOW,34
100000,zfp,1.00,CLDLOW,35
100000,zfp,1.00,CLDLOW,36
100000,zfp,1.00,CLDLOW,37
100000,zfp,1.00,CLDLOW,38
100000,zfp,1.00,CLDLOW,39
100000,zfp,1.00,CLDLOW,40
100000,zfp,1.00,CLDLOW,41
100000,zfp,1.00,CLDLOW,42
100000,zfp,1.00,CLDLOW,43
100000,zfp,1.00,CLDLOW,44
100000,zfp,1.00,CLDLOW,45
100000,zfp,1.00,CLDLOW,46
100000,zfp,1.00,CLDLOW,47
100000,zfp,1.00,CLDLOW,48
100000,zfp,1.00,CLDLOW,49
100000,zfp,1.00,CLDLOW,50
100000,zfp,1.00,CLDLOW,51
100000,zfp,1.00,CLDLOW,52
100000,zfp,1.00,CLDLOW,53
100000,zfp,1.00,CLDLOW,54
100000,zfp,1.00,CLDLOW,55
100000,zfp,1.00,CLDLOW,56
100000,zfp,1.00,CLDLOW,57
100000,zfp,1.00,CLDLOW,58
100000,zfp,1.00,CLDLOW,59
100000,zfp,1.00,CLDLOW,60
100000,zfp,1.00,CLDLOW,61
100000,zfp,1.00,CLDLOW,62
100000,zfp,1.00,CLDLOW,63
100000,zfp,1.00,CLDLOW,64
100000,zfp,1.00,CLDLOW,65
100000,zfp,1.00,CLDLOW,66
100000,zfp,1.00,CLDLOW,67
100000,zfp,1.00,CLDLOW,68
100000,zfp,1.00,CLDLOW,69
100000,zfp,1.00,CLDLOW,70
100000,zfp,1.00,CLDLOW,71
100000,zfp,1.00,CLDLOW,72
100000,zfp,1.00,CLDLOW,73
100000,zfp,1.00,CLDLOW,74
100000,zfp,1.00,CLDLOW,75
100000,zfp,1.00,CLDLOW,76
100000,zfp,1.00,CLDLOW,77
100000,zfp,1.00,CLDLOW,78
100000,zfp,1.00,CLDLOW,79
100000,zfp,1.00,CLDLOW,80
100000,zfp,1.00,CLDLOW,81
100000,zfp,1.00,CLDLOW,82
100000,zfp,1.00,CLDLOW,83
100000,zfp,1.00,CLDLOW,84
100000,zfp,1.00,CLDLOW,85
100000,zfp,1.00,CLDLOW,86
100000,zfp,1.00,CLDLOW,87
100000,zfp,1.00,CLDLOW,88
100000,zfp,1.00,CLDLOW,89
100000,zfp,1.00,CLDLOW,90
100000,zfp,1.00,CLDLOW,91
100000,zfp,1.00,CLDLOW,92
100000,zfp,1.00,CLDLOW,93
100000,zfp,1.00,CLDLOW,94
100000,zfp,1.00,CLDLOW,95
100000,zfp,1.00,CLDLOW,96
100000,zfp,1.00,CLDLOW,97
100000,zfp,1.00,CLDLOW,98
100000,zfp,1.00,CLDLOW,99
100000,zfp,1.00,CLDLOW,100
100000,zfp,1.00,CLDLOW,101
100000,zfp,1.00,CLDLOW,102
100000,zfp,1.00,CLDLOW,103
100000,zfp,1.00,CLDLOW,104
100000,zfp,1.00,CLDLOW,105
100000,zfp,1.00,CLDLOW,106
100000,zfp,1.00,CLDLOW,107
100000,zfp,1.00,CLDLOW,108
100000,zfp,1.00,CLDLOW,109
100000,zfp,1.00,CLDLOW,110
100000,zfp,1.00,CLDLOW,111
100000,zfp,1.00,CLDLOW,112
100000,zfp,1.00,CLDLOW,113
100000,zfp,1.00,CLDLOW,114
100000,zfp,1.00,CLDLOW,115
100000,zfp,1.00,CLDLOW,116
100000,zfp,1.00,CLDLOW,117
100000,zfp,1.00,CLDLOW,118
100000,zfp,1.00,CLDLOW,119
100000,zfp,1.00,CLDLOW,120
100000,zfp,1.00,CLDLOW,121
100000,zfp,1.00,CLDLOW,122
100000,zfp,1.00,CLDLOW,123
100000,zfp,1.00,CLDLOW,124
100000,zfp,1.00,CLDLOW,125
100000,zfp,1.00,CLDLOW,126
100000,zfp,1.00,CLDLOW,127
100000,zfp,1.00,CLDLOW,128
100000,zfp,1.00,CLDLOW,129
100000,zfp,1.00,CLDLOW,130
100000,zfp,1.00,CLDLOW,131
100000,zfp,1.00,CLDLOW,132
100000,zfp,1.00,CLDLOW,133
100000,zfp,1.00,CLDLOW,134
100000,zfp,1.00,CLDLOW,135
100000,zfp,1.00,CLDLOW,136
100000,zfp,1.00,CLDLOW,137
100000,zfp,1.00,CLDLOW,138
100000,zfp,1.00,CLDLOW,139
100000,zfp,1.00,CLDLOW,140
100000,zfp,1.00,CLDLOW,141
100000,zfp,1.00,CLDLOW,142
100000,zfp,1.00,CLDLOW,143
100000,zfp,1.00,CLDLOW,144
100000,zfp,1.00,CLDLOW,145
100000,zfp,1.00,CLDLOW,146
100000,zfp,1.00,CLDLOW,147
100000,zfp,1.00,CLDLOW,148
100000,zfp,1.00,CLDLOW,149
100000,zfp,1.00,CLDLOW,150
100000,zfp,1.00,CLDLOW,151
100000,zfp,1.00,CLDLOW,152
100000,zfp,1.00,CLDLOW,153
100000,zfp,1.00,CLDLOW,154
100000,zfp,1.00,CLDLOW,155
100000,zfp,1.00,CLDLOW,156
100000,zfp,1.00,CLDLOW,157
100000,zfp,1.00,CLDLOW,158
100000,zfp,1.00,CLDLOW,159
100000,zfp,1.00,CLDLOW,160
100000,zfp,1.00,CLDLOW,161
100000,zfp,1.00,CLDLOW,162
100000,zfp,1.00,CLDLOW,163
100000,zfp,1.00,CLDLOW,164
100000,zfp,1.00,CLDLOW,165
100000,zfp,1.00,CLDLOW,166
100000,zfp,1.00,CLDLOW,167
100000,zfp,1.00,CLDLOW,168
100000,zfp,1.00,CLDLOW,169
100000,zfp,1.00,CLDLOW,170
100000,zfp,1.00,CLDLOW,171
100000,zfp,1.00,CLDLOW,172
100000,zfp,1.00,CLDLOW,173
100000,zfp,1.00,CLDLOW,174
100000,zfp,1.00,CLDLOW,175
100000,zfp,1.00,CLDLOW,176
100000,zfp,1.00,CLDLOW,177
100000,zfp,1.00,CLDLOW,178
100000,zfp,1.00,CLDLOW,179
100000,zfp,1.00,CLDLOW,180
100000,zfp,1.00,CLDLOW,181
100000,zfp,1.00,CLDLOW,182
100000,zfp,1.00,CLDLOW,183
100000,zfp,1.00,CLDLOW,184
100000,zfp,1.00,CLDLOW,185
100000,zfp,1.00,CLDLOW,186
100000,zfp,1.00,CLDLOW,187
100000,zfp,1.00,CLDLOW,188
100000,zfp,1.00,CLDLOW,189
100000,zfp,1.00,CLDLOW,190
100000,zfp,1.00,CLDLOW,191
100000,zfp,1.00,CLDLOW,192
100000,zfp,1.00,CLDLOW,193
100000,zfp,1.00,CLDLOW,194
100000,zfp,1.00,CLDLOW,195
100000,zfp,1.00,CLDLOW,196
100000,zfp,1.00,CLDLOW,197
100000,zfp,1.00,CLDLOW,198
100000,zfp,1.00,CLDLOW,199
100000,zfp,1.00,CLDLOW,200
100000,zfp,1.00,CLDLOW,201
100000,zfp,1.00,CLDLOW,202
100000,zfp,1.00,CLDLOW,203
100000,zfp,1.00,CLDLOW,204
100000,zfp,1.00,CLDLOW,205
100000,zfp,1.00,CLDLOW,206
100000,zfp,1.00,CLDLOW,207
100000,zfp,1.00,CLDLOW,208
100000,zfp,1.00,CLDLOW,209
100000,zfp,1.00,CLDLOW,210
100000,zfp,1.00,CLDLOW,211
100000,zfp,1.00,CLDLOW,212
100000,zfp,1.00,CLDLOW,213
100000,zfp,1.00,CLDLOW,214
100000,zfp,1.00,CLDLOW,215
100000,zfp,1.00,CLDLOW,216
100000,zfp,1.00,CLDLOW,217
100000,zfp,1.00,CLDLOW,218
100000,zfp,1.00,CLDLOW,219
100000,zfp,1.00,CLDLOW,220
100000,zfp,1.00,CLDLOW,221
100000,zfp,1.00,CLDLOW,222
100000,zfp,1.00,CLDLOW,223
100000,zfp,1.00,CLDLOW,224
100000,zfp,1.00,CLDLOW,225
100000,zfp,1.00,CLDLOW,226
100000,zfp,1.00,CLDLOW,227
100000,zfp,1.00,CLDLOW,228
100000,zfp,1.00,CLDLOW,229
100000,zfp,1.00,CLDLOW,230
100000,zfp,1.00,CLDLOW,231
100000,zfp,1.00,CLDLOW,232
100000,zfp,1.00,CLDLOW,233
100000,zfp,1.00,CLDLOW,234
100000,zfp,1.00,CLDLOW,235
100000,zfp,1.00,CLDLOW,236
100000,zfp,1.00,CLDLOW,237
100000,zfp,1.00,CLDLOW,238
100000,zfp,1.00,CLDLOW,239
100000,zfp,1.00,CLDLOW,240
100000,zfp,1.00,CLDLOW,241
100000,zfp,1.00,CLDLOW,242
100000,zfp,1.00,CLDLOW,243
100000,zfp,1.00,CLDLOW,244
100000,zfp,1.00,CLDLOW,245
100000,zfp,1.00,CLDLOW,246
100000,zfp,1.00,CLDLOW,247
100000,zfp,1.00,CLDLOW,248
100000,zfp,1.00,CLDLOW,249
100000,zfp,1.00,CLDLOW,250
100000,zfp,1.00,CLDLOW,251
100000,zfp,1.00,CLDLOW,252
100000,zfp,1.00,CLDLOW,253
100000,zfp,1.00,CLDLOW,254
100000,zfp,1.00,CLDLOW,255
100000,zfp,1.00,CLDLOW,256
100000,zfp,1.00,CLDLOW,257
100000,zfp,1.00,CLDLOW,258
100000,zfp,1.00,CLDLOW,259
100000,zfp,1.00,CLDLOW,260
100000,zfp,1.00,CLDLOW,261
100000,zfp,1.00,CLDLOW,262
100000,zfp,1.00,CLDLOW,263
100000,zfp,1.00,CLDLOW,264
100000,zfp,1.00,CLDLOW,265
100000,zfp,1.00,CLDLOW,266
100000,zfp,1.00,CLDLOW,267
100000,zfp,1.00,CLDLOW,268
100000,zfp,1.00,CLDLOW,269
100000,zfp,1.00,CLDLOW,270
100000,zfp,1.00,CLDLOW,271
100000,zfp,1.00,CLDLOW,272
100000,zfp,1.00,CLDLOW,273
100000,zfp,1.00,CLDLOW,274
100000,zfp,1.00,CLDLOW,275
100000,zfp,1.00,CLDLOW,276
100000,zfp,1.00,CLDLOW,277
100000,zfp,1.00,CLDLOW,278
100000,zfp,1.00,CLDLOW,279
100000,zfp,1.00,CLDLOW,280
100000,zfp,1.00,CLDLOW,281
100000,zfp,1.00,CLDLOW,282
100000,zfp,1.00,CLDLOW,283
100000,zfp,1.00,CLDLOW,284
100000,zfp,1.00,CLDLOW,285
100000,zfp,1.00,CLDLOW,286
100000,zfp,1.00,CLDLOW,287
100000,zfp,1.00,CLDLOW,288
100000,zfp,1.00,CLDLOW,289
100000,zfp,1.00,CLDLOW,290
100000,zfp,1.00,CLDLOW,291
100000,zfp,1.00,CLDLOW,292
100000,zfp,1.00,CLDLOW,293
100000,zfp,1.00,CLDLOW,294
100000,zfp,1.00,CLDLOW,295
100000,zfp,1.00,CLDLOW,296
100000,zfp,1.00,CLDLOW,297
100000,zfp,1.00,CLDLOW,298
100000,zfp,1.00,CLDLOW,299
100000,zfp,1.00,CLDLOW,300
100000,zfp,1.00,CLDLOW,301
100000,zfp,1.00,CLDLOW,302
100000,zfp,1.00,CLDLOW,303
100000,zfp,1.00,CLDLOW,304
100000,zfp,1.00,CLDLOW,305
100000,zfp,1.00,CLDLOW,306
100000,zfp,1.00,CLDLOW,307
100000,zfp,1.00,CLDLOW,308
100000,zfp,1.00,CLDLOW,309
100000,zfp,1.00,CLDLOW,310
100000,zfp,1.00,CLDLOW,311
100000,zfp,1.00,CLDLOW,312
100000,zfp,1.00,CLDLOW,313
100000,zfp,1.00,CLDLOW,314
100000,zfp,1.00,CLDLOW,315
100000,zfp,1.00,CLDLOW,316
100000,zfp,1.00,CLDLOW,317
100000,zfp,1.00,CLDLOW,318
100000,zfp,1.00,CLDLOW,319
100000,zfp,1.00,CLDLOW,320
100000,zfp,1.00,CLDLOW,321
100000,zfp,1.00,CLDLOW,322
100000,zfp,1.00,CLDLOW,323
100000,zfp,1.00,CLDLOW,324
100000,zfp,1.00,CLDLOW,325
100000,zfp,1.00,CLDLOW,326
100000,zfp,1.00,CLDLOW,327
100000,zfp,1.00,CLDLOW,328
100000,zfp,1.00,CLDLOW,329
100000,zfp,1.00,CLDLOW,330
100000,zfp,1.00,CLDLOW,331
100000,zfp,1.00,CLDLOW,332
100000,zfp,1.00,CLDLOW,333
100000,zfp,1.00,CLDLOW,334
100000,zfp,1.00,CLDLOW,335
100000,zfp,1.00,CLDLOW,336
100000,zfp,1.00,CLDLOW,337
100000,zfp,1.00,CLDLOW,338
100000,zfp,1.00,CLDLOW,339
100000,zfp,1.00,CLDLOW,340
100000,zfp,1.00,CLDLOW,341
100000,zfp,1.00,CLDLOW,342
100000,zfp,1.00,CLDLOW,343
100000,zfp,1.00,CLDLOW,344
100000,zfp,1.00,CLDLOW,345
100000,zfp,1.00,CLDLOW,346
100000,zfp,1.00,CLDLOW,347
100000,zfp,1.00,CLDLOW,348
100000,zfp,1.00,CLDLOW,349
100000,zfp,1.00,CLDLOW,350
100000,zfp,1.00,CLDLOW,351
100000,zfp,1.00,CLDLOW,352
100000,zfp,1.00,CLDLOW,353
100000,zfp,1.00,CLDLOW,354
100000,zfp,1.00,CLDLOW,355
100000,zfp,1.00,CLDLOW,356
100000,zfp,1.00,CLDLOW,357
100000,zfp,1.00,CLDLOW,358
100000,zfp,1.00,CLDLOW,359
100000,zfp,1.00,CLDMED,0
100000,zfp,1.00,CLDMED,1
100000,zfp,1.00,CLDMED,2
100000,zfp,1.00,CLDMED,3
100000,zfp,1.00,CLDMED,4
100000,zfp,1.00,CLDMED,5
100000,zfp,1.00,CLDMED,6
100000,zfp,1.00,CLDMED,7
100000,zfp,1.00,CLDMED,8
100000,zfp,1.00,CLDMED,9
100000,zfp,1.00,CLDMED,10
100000,zfp,1.00,CLDMED,11
100000,zfp,1.00,CLDMED,12
100000,zfp,1.00,CLDMED,13
100000,zfp,1.00,CLDMED,14
100000,zfp,1.00,CLDMED,15
100000,zfp,1.00,CLDMED,16
100000,zfp,1.00,CLDMED,17
100000,zfp,1.00,CLDMED,18
100000,zfp,1.00,CLDMED,19
100000,zfp,1.00,CLDMED,20
100000,zfp,1.00,CLDMED,21
100000,zfp,1.00,CLDMED,22
100000,zfp,1.00,CLDMED,23
100000,zfp,1.00,CLDMED,24
100000,zfp,1.00,CLDMED,25
100000,zfp,1.00,CLDMED,26
100000,zfp,1.00,CLDMED,27
100000,zfp,1.00,CLDMED,28
100000,zfp,1.00,CLDMED,29
100000,zfp,1.00,CLDMED,30
100000,zfp,1.00,CLDMED,31
100000,zfp,1.00,CLDMED,32
100000,zfp,1.00,CLDMED,33
100000,zfp,1.00,CLDMED,34
100000,zfp,1.00,CLDMED,35
100000,zfp,1.00,CLDMED,36
100000,zfp,1.00,CLDMED,37
100000,zfp,1.00,CLDMED,38
100000,zfp,1.00,CLDMED,39
100000,zfp,1.00,CLDMED,40
100000,zfp,1.00,CLDMED,41
100000,zfp,1.00,CLDMED,42
100000,zfp,1.00,CLDMED,43
100000,zfp,1.00,CLDMED,44
100000,zfp,1.00,CLDMED,45
100000,zfp,1.00,CLDMED,46
100000,zfp,1.00,CLDMED,47
100000,zfp,1.00,CLDMED,48
100000,zfp,1.00,CLDMED,49
100000,zfp,1.00,CLDMED,50
100000,zfp,1.00,CLDMED,51
100000,zfp,1.00,CLDMED,52
100000,zfp,1.00,CLDMED,53
100000,zfp,1.00,CLDMED,54
100000,zfp,1.00,CLDMED,55
100000,zfp,1.00,CLDMED,56
100000,zfp,1.00,CLDMED,57
100000,zfp,1.00,CLDMED,58
100000,zfp,1.00,CLDMED,59
100000,zfp,1.00,CLDMED,60
100000,zfp,1.00,CLDMED,61
100000,zfp,1.00,CLDMED,62
100000,zfp,1.00,CLDMED,63
100000,zfp,1.00,CLDMED,64
100000,zfp,1.00,CLDMED,65
100000,zfp,1.00,CLDMED,66
100000,zfp,1.00,CLDMED,67
100000,zfp,1.00,CLDMED,68
100000,zfp,1.00,CLDMED,69
100000,zfp,1.00,CLDMED,70
100000,zfp,1.00,CLDMED,71
100000,zfp,1.00,CLDMED,72
100000,zfp,1.00,CLDMED,73
100000,zfp,1.00,CLDMED,74
100000,zfp,1.00,CLDMED,75
100000,zfp,1.00,CLDMED,76
100000,zfp,1.00,CLDMED,77
100000,zfp,1.00,CLDMED,78
100000,zfp,1.00,CLDMED,79
100000,zfp,1.00,CLDMED,80
100000,zfp,1.00,CLDMED,81
100000,zfp,1.00,CLDMED,82
100000,zfp,1.00,CLDMED,83
100000,zfp,1.00,CLDMED,84
100000,zfp,1.00,CLDMED,85
100000,zfp,1.00,CLDMED,86
100000,zfp,1.00,CLDMED,87
100000,zfp,1.00,CLDMED,88
100000,zfp,1.00,CLDMED,89
100000,zfp,1.00,CLDMED,90
100000,zfp,1.00,CLDMED,91
100000,zfp,1.00,CLDMED,92
100000,zfp,1.00,CLDMED,93
100000,zfp,1.00,CLDMED,94
100000,zfp,1.00,CLDMED,95
100000,zfp,1.00,CLDMED,96
100000,zfp,1.00,CLDMED,97
100000,zfp,1.00,CLDMED,98
100000,zfp,1.00,CLDMED,99
100000,zfp,1.00,CLDMED,100
100000,zfp,1.00,CLDMED,101
100000,zfp,1.00,CLDMED,102
100000,zfp,1.00,CLDMED,103
100000,zfp,1.00,CLDMED,104
100000,zfp,1.00,CLDMED,105
100000,zfp,1.00,CLDMED,106
100000,zfp,1.00,CLDMED,107
100000,zfp,1.00,CLDMED,108
100000,zfp,1.00,CLDMED,109
100000,zfp,1.00,CLDMED,110
100000,zfp,1.00,CLDMED,111
100000,zfp,1.00,CLDMED,112
100000,zfp,1.00,CLDMED,113
100000,zfp,1.00,CLDMED,114
100000,zfp,1.00,CLDMED,115
100000,zfp,1.00,CLDMED,116
100000,zfp,1.00,CLDMED,117
100000,zfp,1.00,CLDMED,118
100000,zfp,1.00,CLDMED,119
100000,zfp,1.00,CLDMED,120
100000,zfp,1.00,CLDMED,121
100000,zfp,1.00,CLDMED,122
100000,zfp,1.00,CLDMED,123
100000,zfp,1.00,CLDMED,124
100000,zfp,1.00,CLDMED,125
100000,zfp,1.00,CLDMED,126
100000,zfp,1.00,CLDMED,127
100000,zfp,1.00,CLDMED,128
100000,zfp,1.00,CLDMED,129
100000,zfp,1.00,CLDMED,130
100000,zfp,1.00,CLDMED,131
100000,zfp,1.00,CLDMED,132
100000,zfp,1.00,CLDMED,133
100000,zfp,1.00,CLDMED,134
100000,zfp,1.00,CLDMED,135
100000,zfp,1.00,CLDMED,136
100000,zfp,1.00,CLDMED,137
100000,zfp,1.00,CLDMED,138
100000,zfp,1.00,CLDMED,139
100000,zfp,1.00,CLDMED,140
100000,zfp,1.00,CLDMED,141
100000,zfp,1.00,CLDMED,142
100000,zfp,1.00,CLDMED,143
100000,zfp,1.00,CLDMED,144
100000,zfp,1.00,CLDMED,145
100000,zfp,1.00,CLDMED,146
100000,zfp,1.00,CLDMED,147
100000,zfp,1.00,CLDMED,148
100000,zfp,1.00,CLDMED,149
100000,zfp,1.00,CLDMED,150
100000,zfp,1.00,CLDMED,151
100000,zfp,1.00,CLDMED,152
100000,zfp,1.00,CLDMED,153
100000,zfp,1.00,CLDMED,154
100000,zfp,1.00,CLDMED,155
100000,zfp,1.00,CLDMED,156
100000,zfp,1.00,CLDMED,157
100000,zfp,1.00,CLDMED,158
100000,zfp,1.00,CLDMED,159
100000,zfp,1.00,CLDMED,160
100000,zfp,1.00,CLDMED,161
100000,zfp,1.00,CLDMED,162
100000,zfp,1.00,CLDMED,163
100000,zfp,1.00,CLDMED,164
100000,zfp,1.00,CLDMED,165
100000,zfp,1.00,CLDMED,166
100000,zfp,1.00,CLDMED,167
100000,zfp,1.00,CLDMED,168
100000,zfp,1.00,CLDMED,169
100000,zfp,1.00,CLDMED,170
100000,zfp,1.00,CLDMED,171
100000,zfp,1.00,CLDMED,172
100000,zfp,1.00,CLDMED,173
100000,zfp,1.00,CLDMED,174
100000,zfp,1.00,CLDMED,175
100000,zfp,1.00,CLDMED,176
100000,zfp,1.00,CLDMED,177
100000,zfp,1.00,CLDMED,178
100000,zfp,1.00,CLDMED,179
100000,zfp,1.00,CLDMED,180
100000,zfp,1.00,CLDMED,181
100000,zfp,1.00,CLDMED,182
100000,zfp,1.00,CLDMED,183
100000,zfp,1.00,CLDMED,184
100000,zfp,1.00,CLDMED,185
100000,zfp,1.00,CLDMED,186
100000,zfp,1.00,CLDMED,187
26,zfp,1.18,CLDMED,188
100000,zfp,1.00,CLDMED,189
100000,zfp,1.00,CLDMED,190
100000,zfp,1.00,CLDMED,191
100000,zfp,1.00,CLDMED,192
100000,zfp,1.00,CLDMED,193
100000,zfp,1.00,CLDMED,194
100000,zfp,1.00,CLDMED,195
100000,zfp,1.00,CLDMED,196
100000,zfp,1.00,CLDMED,197
100000,zfp,1.00,CLDMED,198
100000,zfp,1.00,CLDMED,199
100000,zfp,1.00,CLDMED,200
100000,zfp,1.00,CLDMED,201
100000,zfp,1.00,CLDMED,202
100000,zfp,1.00,CLDMED,203
100000,zfp,1.00,CLDMED,204
100000,zfp,1.00,CLDMED,205
100000,zfp,1.00,CLDMED,206
100000,zfp,1.00,CLDMED,207
100000,zfp,1.00,CLDMED,208
100000,zfp,1.00,CLDMED,209
100000,zfp,1.00,CLDMED,210
100000,zfp,1.00,CLDMED,211
100000,zfp,1.00,CLDMED,212
100000,zfp,1.00,CLDMED,213
100000,zfp,1.00,CLDMED,214
100000,zfp,1.00,CLDMED,215
100000,zfp,1.00,CLDMED,216
100000,zfp,1.00,CLDMED,217
100000,zfp,1.00,CLDMED,218
100000,zfp,1.00,CLDMED,219
100000,zfp,1.00,CLDMED,220
100000,zfp,1.00,CLDMED,221
100000,zfp,1.00,CLDMED,222
100000,zfp,1.00,CLDMED,223
100000,zfp,1.00,CLDMED,224
100000,zfp,1.00,CLDMED,225
100000,zfp,1.00,CLDMED,226
100000,zfp,1.00,CLDMED,227
100000,zfp,1.00,CLDMED,228
100000,zfp,1.00,CLDMED,229
100000,zfp,1.00,CLDMED,230
100000,zfp,1.00,CLDMED,231
100000,zfp,1.00,CLDMED,232
100000,zfp,1.00,CLDMED,233
100000,zfp,1.00,CLDMED,234
100000,zfp,1.00,CLDMED,235
100000,zfp,1.00,CLDMED,236
100000,zfp,1.00,CLDMED,237
100000,zfp,1.00,CLDMED,238
100000,zfp,1.00,CLDMED,239
100000,zfp,1.00,CLDMED,240
100000,zfp,1.00,CLDMED,241
100000,zfp,1.00,CLDMED,242
100000,zfp,1.00,CLDMED,243
100000,zfp,1.00,CLDMED,244
100000,zfp,1.00,CLDMED,245
100000,zfp,1.00,CLDMED,246
100000,zfp,1.00,CLDMED,247
100000,zfp,1.00,CLDMED,248
100000,zfp,1.00,CLDMED,249
100000,zfp,1.00,CLDMED,250
100000,zfp,1.00,CLDMED,251
100000,zfp,1.00,CLDMED,252
100000,zfp,1.00,CLDMED,253
100000,zfp,1.00,CLDMED,254
100000,zfp,1.00,CLDMED,255
100000,zfp,1.00,CLDMED,256
100000,zfp,1.00,CLDMED,257
100000,zfp,1.00,CLDMED,258
100000,zfp,1.00,CLDMED,259
100000,zfp,1.00,CLDMED,260
100000,zfp,1.00,CLDMED,261
100000,zfp,1.00,CLDMED,262
100000,zfp,1.00,CLDMED,263
100000,zfp,1.00,CLDMED,264
100000,zfp,1.00,CLDMED,265
100000,zfp,1.00,CLDMED,266
100000,zfp,1.00,CLDMED,267
100000,zfp,1.00,CLDMED,268
100000,zfp,1.00,CLDMED,269
100000,zfp,1.00,CLDMED,270
100000,zfp,1.00,CLDMED,271
100000,zfp,1.00,CLDMED,272
100000,zfp,1.00,CLDMED,273
100000,zfp,1.00,CLDMED,274
100000,zfp,1.00,CLDMED,275
100000,zfp,1.00,CLDMED,276
100000,zfp,1.00,CLDMED,277
100000,zfp,1.00,CLDMED,278
100000,zfp,1.00,CLDMED,279
100000,zfp,1.00,CLDMED,280
100000,zfp,1.00,CLDMED,281
100000,zfp,1.00,CLDMED,282
100000,zfp,1.00,CLDMED,283
100000,zfp,1.00,CLDMED,284
100000,zfp,1.00,CLDMED,285
100000,zfp,1.00,CLDMED,286
100000,zfp,1.00,CLDMED,287
100000,zfp,1.00,CLDMED,288
100000,zfp,1.00,CLDMED,289
100000,zfp,1.00,CLDMED,290
100000,zfp,1.00,CLDMED,291
100000,zfp,1.00,CLDMED,292
100000,zfp,1.00,CLDMED,293
100000,zfp,1.00,CLDMED,294
100000,zfp,1.00,CLDMED,295
100000,zfp,1.00,CLDMED,296
100000,zfp,1.00,CLDMED,297
100000,zfp,1.00,CLDMED,298
100000,zfp,1.00,CLDMED,299
100000,zfp,1.00,CLDMED,300
100000,zfp,1.00,CLDMED,301
100000,zfp,1.00,CLDMED,302
100000,zfp,1.00,CLDMED,303
100000,zfp,1.00,CLDMED,304
100000,zfp,1.00,CLDMED,305
100000,zfp,1.00,CLDMED,306
100000,zfp,1.00,CLDMED,307
100000,zfp,1.00,CLDMED,308
100000,zfp,1.00,CLDMED,309
100000,zfp,1.00,CLDMED,310
100000,zfp,1.00,CLDMED,311
100000,zfp,1.00,CLDMED,312
100000,zfp,1.00,CLDMED,313
100000,zfp,1.00,CLDMED,314
100000,zfp,1.00,CLDMED,315
100000,zfp,1.00,CLDMED,316
100000,zfp,1.00,CLDMED,317
100000,zfp,1.00,CLDMED,318
100000,zfp,1.00,CLDMED,319
100000,zfp,1.00,CLDMED,320
100000,zfp,1.00,CLDMED,321
100000,zfp,1.00,CLDMED,322
100000,zfp,1.00,CLDMED,323
100000,zfp,1.00,CLDMED,324
100000,zfp,1.00,CLDMED,325
100000,zfp,1.00,CLDMED,326
100000,zfp,1.00,CLDMED,327
100000,zfp,1.00,CLDMED,328
100000,zfp,1.00,CLDMED,329
100000,zfp,1.00,CLDMED,330
100000,zfp,1.00,CLDMED,331
100000,zfp,1.00,CLDMED,332
100000,zfp,1.00,CLDMED,333
26,zfp,1.18,CLDMED,334
100000,zfp,1.00,CLDMED,335
100000,zfp,1.00,CLDMED,336
100000,zfp,1.00,CLDMED,337
100000,zfp,1.00,CLDMED,338
100000,zfp,1.00,CLDMED,339
100000,zfp,1.00,CLDMED,340
100000,zfp,1.00,CLDMED,341
100000,zfp,1.00,CLDMED,342
100000,zfp,1.00,CLDMED,343
100000,zfp,1.00,CLDMED,344
100000,zfp,1.00,CLDMED,345
100000,zfp,1.00,CLDMED,346
100000,zfp,1.00,CLDMED,347
100000,zfp,1.00,CLDMED,348
100000,zfp,1.00,CLDMED,349
100000,zfp,1.00,CLDMED,350
100000,zfp,1.00,CLDMED,351
100000,zfp,1.00,CLDMED,352
100000,zfp,1.00,CLDMED,353
100000,zfp,1.00,CLDMED,354
100000,zfp,1.00,CLDMED,355
100000,zfp,1.00,CLDMED,356
100000,zfp,1.00,CLDMED,357
100000,zfp,1.00,CLDMED,358
100000,zfp,1.00,CLDMED,359
14,zfp,2.79,CLDTOT,0
20,zfp,1.63,CLDTOT,1
14,zfp,2.79,CLDTOT,2
14,zfp,2.79,CLDTOT,3
14,zfp,2.79,CLDTOT,4
26,zfp,1.15,CLDTOT,5
24,zfp,1.27,CLDTOT,6
14,zfp,2.79,CLDTOT,7
14,zfp,2.79,CLDTOT,8
14,zfp,2.79,CLDTOT,9
14,zfp,2.79,CLDTOT,10
14,zfp,2.79,CLDTOT,11
14,zfp,2.79,CLDTOT,12
14,zfp,2.79,CLDTOT,13
14,zfp,2.79,CLDTOT,14
14,zfp,2.79,CLDTOT,15
14,zfp,2.79,CLDTOT,16
16,zfp,2.25,CLDTOT,17
14,zfp,2.79,CLDTOT,18
22,zfp,1.43,CLDTOT,19
20,zfp,1.63,CLDTOT,20
26,zfp,1.15,CLDTOT,21
14,zfp,2.79,CLDTOT,22
14,zfp,2.79,CLDTOT,23
14,zfp,2.79,CLDTOT,24
14,zfp,2.79,CLDTOT,25
14,zfp,2.79,CLDTOT,26
